date,country,price
1990-12-31,Turkey,
1990-12-31,United States,-5.6
1990-12-31,Euro area,5.87
1990-12-31,South Africa,-0.71
1991-03-31,Emerging market economies,
1991-03-31,Advanced economies,
1991-03-31,United Arab Emirates,
1991-03-31,Austria,
1991-03-31,Australia,
1991-03-31,Belgium,
1991-03-31,Bulgaria,
1991-03-31,Brazil,
1991-03-31,Canada,-6.87
1991-03-31,Switzerland,-8.56
1991-03-31,Chile,
1991-03-31,China,
1991-03-31,Colombia,-11.73
1991-03-31,Cyprus,
1991-03-31,Czech Republic,
1991-03-31,Germany,
1991-03-31,Denmark,
1991-03-31,Estonia,
1991-03-31,Spain,
1991-03-31,Finland,
1991-03-31,France,
1991-03-31,United Kingdom,-8.48
1991-03-31,Greece,
1991-03-31,Hong Kong SAR,3.66
1991-03-31,Croatia,
1991-03-31,Hungary,
1991-03-31,Indonesia,
1991-03-31,Ireland,
1991-03-31,Israel,
1991-03-31,India,
1991-03-31,Iceland,
1991-03-31,Italy,10.58
1991-03-31,Japan,
1991-03-31,Korea,7.08
1991-03-31,Lithuania,
1991-03-31,Luxembourg,
1991-03-31,Latvia,
1991-03-31,Morocco,
1991-03-31,"Macedonia, FYR",
1991-03-31,Malta,
1991-03-31,Mexico,
1991-03-31,Malaysia,
1991-03-31,Netherlands,
1991-03-31,Norway,
1991-03-31,New Zealand,-5.42
1991-03-31,Peru,
1991-03-31,Philippines,
1991-03-31,Poland,
1991-03-31,Portugal,
1991-03-31,Romania,
1991-03-31,Serbia,
1991-03-31,Russia,
1991-03-31,Sweden,-1.58
1991-03-31,Singapore,
1991-03-31,Slovenia,
1991-03-31,Slovak Republic,
1991-03-31,Thailand,
1991-03-31,Turkey,
1991-03-31,United States,-6.22
1991-03-31,Euro area,5.32
1991-03-31,South Africa,-1.57
1991-06-30,Emerging market economies,
1991-06-30,Advanced economies,
1991-06-30,United Arab Emirates,
1991-06-30,Austria,
1991-06-30,Australia,
1991-06-30,Belgium,
1991-06-30,Bulgaria,
1991-06-30,Brazil,
1991-06-30,Canada,3.58
1991-06-30,Switzerland,-8.26
1991-06-30,Chile,
1991-06-30,China,
1991-06-30,Colombia,-2.21
1991-06-30,Cyprus,
1991-06-30,Czech Republic,
1991-06-30,Germany,
1991-06-30,Denmark,
1991-06-30,Estonia,
1991-06-30,Spain,
1991-06-30,Finland,
1991-06-30,France,
1991-06-30,United Kingdom,-9.2
1991-06-30,Greece,
1991-06-30,Hong Kong SAR,14.48
1991-06-30,Croatia,
1991-06-30,Hungary,
1991-06-30,Indonesia,
1991-06-30,Ireland,
1991-06-30,Israel,
1991-06-30,India,
1991-06-30,Iceland,
1991-06-30,Italy,9.98
1991-06-30,Japan,
1991-06-30,Korea,4.17
1991-06-30,Lithuania,
1991-06-30,Luxembourg,
1991-06-30,Latvia,
1991-06-30,Morocco,
1991-06-30,"Macedonia, FYR",
1991-06-30,Malta,
1991-06-30,Mexico,
1991-06-30,Malaysia,
1991-06-30,Netherlands,
1991-06-30,Norway,
1991-06-30,New Zealand,-5.82
1991-06-30,Peru,
1991-06-30,Philippines,
1991-06-30,Poland,
1991-06-30,Portugal,
1991-06-30,Romania,
1991-06-30,Serbia,
1991-06-30,Russia,
1991-06-30,Sweden,-3.07
1991-06-30,Singapore,
1991-06-30,Slovenia,
1991-06-30,Slovak Republic,
1991-06-30,Thailand,
1991-06-30,Turkey,
1991-06-30,United States,-5.72
1991-06-30,Euro area,4.36
1991-06-30,South Africa,-2.54
1991-09-30,Emerging market economies,
1991-09-30,Advanced economies,
1991-09-30,United Arab Emirates,
1991-09-30,Austria,
1991-09-30,Australia,
1991-09-30,Belgium,
1991-09-30,Bulgaria,
1991-09-30,Brazil,
1991-09-30,Canada,-2.4
1991-09-30,Switzerland,-5.17
1991-09-30,Chile,
1991-09-30,China,
1991-09-30,Colombia,-9.89
1991-09-30,Cyprus,
1991-09-30,Czech Republic,
1991-09-30,Germany,
1991-09-30,Denmark,
1991-09-30,Estonia,
1991-09-30,Spain,
1991-09-30,Finland,
1991-09-30,France,
1991-09-30,United Kingdom,-8.36
1991-09-30,Greece,
1991-09-30,Hong Kong SAR,30.13
1991-09-30,Croatia,
1991-09-30,Hungary,
1991-09-30,Indonesia,
1991-09-30,Ireland,
1991-09-30,Israel,
1991-09-30,India,
1991-09-30,Iceland,
1991-09-30,Italy,8.56
1991-09-30,Japan,
1991-09-30,Korea,0.26
1991-09-30,Lithuania,
1991-09-30,Luxembourg,
1991-09-30,Latvia,
1991-09-30,Morocco,
1991-09-30,"Macedonia, FYR",
1991-09-30,Malta,
1991-09-30,Mexico,
1991-09-30,Malaysia,
1991-09-30,Netherlands,
1991-09-30,Norway,
1991-09-30,New Zealand,-4.59
1991-09-30,Peru,
1991-09-30,Philippines,
1991-09-30,Poland,
1991-09-30,Portugal,
1991-09-30,Romania,
1991-09-30,Serbia,
1991-09-30,Russia,
1991-09-30,Sweden,-2.88
1991-09-30,Singapore,
1991-09-30,Slovenia,
1991-09-30,Slovak Republic,
1991-09-30,Thailand,
1991-09-30,Turkey,
1991-09-30,United States,-4.57
1991-09-30,Euro area,3.12
1991-09-30,South Africa,-1.5
1991-12-31,Emerging market economies,
1991-12-31,Advanced economies,
1991-12-31,United Arab Emirates,
1991-12-31,Austria,
1991-12-31,Australia,
1991-12-31,Belgium,
1991-12-31,Bulgaria,
1991-12-31,Brazil,
1991-12-31,Canada,-0.4
1991-12-31,Switzerland,-4.98
1991-12-31,Chile,
1991-12-31,China,
1991-12-31,Colombia,-5.42
1991-12-31,Cyprus,
1991-12-31,Czech Republic,
1991-12-31,Germany,
1991-12-31,Denmark,
1991-12-31,Estonia,
1991-12-31,Spain,
1991-12-31,Finland,
1991-12-31,France,
1991-12-31,United Kingdom,-7.22
1991-12-31,Greece,
1991-12-31,Hong Kong SAR,40.46
1991-12-31,Croatia,
1991-12-31,Hungary,
1991-12-31,Indonesia,
1991-12-31,Ireland,
1991-12-31,Israel,
1991-12-31,India,
1991-12-31,Iceland,
1991-12-31,Italy,7.14
1991-12-31,Japan,
1991-12-31,Korea,-6.84
1991-12-31,Lithuania,
1991-12-31,Luxembourg,
1991-12-31,Latvia,
1991-12-31,Morocco,
1991-12-31,"Macedonia, FYR",
1991-12-31,Malta,
1991-12-31,Mexico,
1991-12-31,Malaysia,
1991-12-31,Netherlands,
1991-12-31,Norway,
1991-12-31,New Zealand,-3.43
1991-12-31,Peru,
1991-12-31,Philippines,
1991-12-31,Poland,
1991-12-31,Portugal,
1991-12-31,Romania,
1991-12-31,Serbia,
1991-12-31,Russia,
1991-12-31,Sweden,-1.85
1991-12-31,Singapore,
1991-12-31,Slovenia,
1991-12-31,Slovak Republic,
1991-12-31,Thailand,
1991-12-31,Turkey,
1991-12-31,United States,-3.49
1991-12-31,Euro area,2.78
1991-12-31,South Africa,-1.07
1992-03-31,Emerging market economies,
1992-03-31,Advanced economies,
1992-03-31,United Arab Emirates,
1992-03-31,Austria,
1992-03-31,Australia,
1992-03-31,Belgium,
1992-03-31,Bulgaria,
1992-03-31,Brazil,
1992-03-31,Canada,-1.02
1992-03-31,Switzerland,-5.26
1992-03-31,Chile,
1992-03-31,China,
1992-03-31,Colombia,-2.71
1992-03-31,Cyprus,
1992-03-31,Czech Republic,
1992-03-31,Germany,
1992-03-31,Denmark,
1992-03-31,Estonia,
1992-03-31,Spain,
1992-03-31,Finland,
1992-03-31,France,
1992-03-31,United Kingdom,-7.37
1992-03-31,Greece,
1992-03-31,Hong Kong SAR,45.96
1992-03-31,Croatia,
1992-03-31,Hungary,
1992-03-31,Indonesia,
1992-03-31,Ireland,
1992-03-31,Israel,
1992-03-31,India,
1992-03-31,Iceland,
1992-03-31,Italy,8.52
1992-03-31,Japan,
1992-03-31,Korea,-9.58
1992-03-31,Lithuania,
1992-03-31,Luxembourg,
1992-03-31,Latvia,
1992-03-31,Morocco,
1992-03-31,"Macedonia, FYR",
1992-03-31,Malta,
1992-03-31,Mexico,
1992-03-31,Malaysia,
1992-03-31,Netherlands,
1992-03-31,Norway,
1992-03-31,New Zealand,-2
1992-03-31,Peru,
1992-03-31,Philippines,
1992-03-31,Poland,
1992-03-31,Portugal,
1992-03-31,Romania,
1992-03-31,Serbia,
1992-03-31,Russia,
1992-03-31,Sweden,-8.6
1992-03-31,Singapore,
1992-03-31,Slovenia,
1992-03-31,Slovak Republic,
1992-03-31,Thailand,
1992-03-31,Turkey,
1992-03-31,United States,-2.68
1992-03-31,Euro area,1.83
1992-03-31,South Africa,-3.47
1992-06-30,Emerging market economies,
1992-06-30,Advanced economies,
1992-06-30,United Arab Emirates,
1992-06-30,Austria,
1992-06-30,Australia,
1992-06-30,Belgium,
1992-06-30,Bulgaria,
1992-06-30,Brazil,
1992-06-30,Canada,-3.47
1992-06-30,Switzerland,-6.75
1992-06-30,Chile,
1992-06-30,China,
1992-06-30,Colombia,-7.43
1992-06-30,Cyprus,
1992-06-30,Czech Republic,
1992-06-30,Germany,
1992-06-30,Denmark,
1992-06-30,Estonia,
1992-06-30,Spain,
1992-06-30,Finland,
1992-06-30,France,
1992-06-30,United Kingdom,-6.99
1992-06-30,Greece,
1992-06-30,Hong Kong SAR,41.88
1992-06-30,Croatia,
1992-06-30,Hungary,
1992-06-30,Indonesia,
1992-06-30,Ireland,
1992-06-30,Israel,
1992-06-30,India,
1992-06-30,Iceland,
1992-06-30,Italy,9.15
1992-06-30,Japan,
1992-06-30,Korea,-14.21
1992-06-30,Lithuania,
1992-06-30,Luxembourg,
1992-06-30,Latvia,
1992-06-30,Morocco,
1992-06-30,"Macedonia, FYR",
1992-06-30,Malta,
1992-06-30,Mexico,
1992-06-30,Malaysia,
1992-06-30,Netherlands,
1992-06-30,Norway,
1992-06-30,New Zealand,0.3
1992-06-30,Peru,
1992-06-30,Philippines,
1992-06-30,Poland,
1992-06-30,Portugal,
1992-06-30,Romania,
1992-06-30,Serbia,
1992-06-30,Russia,
1992-06-30,Sweden,-8.87
1992-06-30,Singapore,
1992-06-30,Slovenia,
1992-06-30,Slovak Republic,
1992-06-30,Thailand,
1992-06-30,Turkey,
1992-06-30,United States,-3.34
1992-06-30,Euro area,0.97
1992-06-30,South Africa,-8.37
1992-09-30,Emerging market economies,
1992-09-30,Advanced economies,
1992-09-30,United Arab Emirates,
1992-09-30,Austria,
1992-09-30,Australia,
1992-09-30,Belgium,
1992-09-30,Bulgaria,
1992-09-30,Brazil,
1992-09-30,Canada,2.7
1992-09-30,Switzerland,-10.64
1992-09-30,Chile,
1992-09-30,China,
1992-09-30,Colombia,-5.86
1992-09-30,Cyprus,
1992-09-30,Czech Republic,
1992-09-30,Germany,
1992-09-30,Denmark,
1992-09-30,Estonia,
1992-09-30,Spain,
1992-09-30,Finland,
1992-09-30,France,
1992-09-30,United Kingdom,-7.58
1992-09-30,Greece,
1992-09-30,Hong Kong SAR,23.68
1992-09-30,Croatia,
1992-09-30,Hungary,
1992-09-30,Indonesia,
1992-09-30,Ireland,
1992-09-30,Israel,
1992-09-30,India,
1992-09-30,Iceland,
1992-09-30,Italy,10.11
1992-09-30,Japan,
1992-09-30,Korea,-13.79
1992-09-30,Lithuania,
1992-09-30,Luxembourg,
1992-09-30,Latvia,
1992-09-30,Morocco,
1992-09-30,"Macedonia, FYR",
1992-09-30,Malta,
1992-09-30,Mexico,
1992-09-30,Malaysia,
1992-09-30,Netherlands,
1992-09-30,Norway,
1992-09-30,New Zealand,0.1
1992-09-30,Peru,
1992-09-30,Philippines,
1992-09-30,Poland,
1992-09-30,Portugal,
1992-09-30,Romania,
1992-09-30,Serbia,
1992-09-30,Russia,
1992-09-30,Sweden,-12
1992-09-30,Singapore,
1992-09-30,Slovenia,
1992-09-30,Slovak Republic,
1992-09-30,Thailand,
1992-09-30,Turkey,
1992-09-30,United States,-3.4
1992-09-30,Euro area,0.91
1992-09-30,South Africa,-11.77
1992-12-31,Emerging market economies,
1992-12-31,Advanced economies,
1992-12-31,United Arab Emirates,
1992-12-31,Austria,
1992-12-31,Australia,
1992-12-31,Belgium,
1992-12-31,Bulgaria,
1992-12-31,Brazil,
1992-12-31,Canada,3.06
1992-12-31,Switzerland,-9.31
1992-12-31,Chile,
1992-12-31,China,
1992-12-31,Colombia,-7.84
1992-12-31,Cyprus,
1992-12-31,Czech Republic,
1992-12-31,Germany,
1992-12-31,Denmark,
1992-12-31,Estonia,
1992-12-31,Spain,
1992-12-31,Finland,
1992-12-31,France,
1992-12-31,United Kingdom,-9.84
1992-12-31,Greece,
1992-12-31,Hong Kong SAR,6.81
1992-12-31,Croatia,
1992-12-31,Hungary,
1992-12-31,Indonesia,
1992-12-31,Ireland,
1992-12-31,Israel,
1992-12-31,India,
1992-12-31,Iceland,
1992-12-31,Italy,8.89
1992-12-31,Japan,
1992-12-31,Korea,-10.3
1992-12-31,Lithuania,
1992-12-31,Luxembourg,
1992-12-31,Latvia,
1992-12-31,Morocco,
1992-12-31,"Macedonia, FYR",
1992-12-31,Malta,
1992-12-31,Mexico,
1992-12-31,Malaysia,
1992-12-31,Netherlands,
1992-12-31,Norway,
1992-12-31,New Zealand,0.39
1992-12-31,Peru,
1992-12-31,Philippines,
1992-12-31,Poland,
1992-12-31,Portugal,
1992-12-31,Romania,
1992-12-31,Serbia,
1992-12-31,Russia,
1992-12-31,Sweden,-16.8
1992-12-31,Singapore,
1992-12-31,Slovenia,
1992-12-31,Slovak Republic,
1992-12-31,Thailand,
1992-12-31,Turkey,
1992-12-31,United States,-2.77
1992-12-31,Euro area,0.35
1992-12-31,South Africa,-9.43
1993-03-31,Emerging market economies,
1993-03-31,Advanced economies,
1993-03-31,United Arab Emirates,
1993-03-31,Austria,
1993-03-31,Australia,
1993-03-31,Belgium,
1993-03-31,Bulgaria,
1993-03-31,Brazil,
1993-03-31,Canada,1.93
1993-03-31,Switzerland,-9.53
1993-03-31,Chile,
1993-03-31,China,
1993-03-31,Colombia,-5.74
1993-03-31,Cyprus,
1993-03-31,Czech Republic,
1993-03-31,Germany,
1993-03-31,Denmark,
1993-03-31,Estonia,
1993-03-31,Spain,
1993-03-31,Finland,
1993-03-31,France,
1993-03-31,United Kingdom,-7.56
1993-03-31,Greece,
1993-03-31,Hong Kong SAR,-2.07
1993-03-31,Croatia,
1993-03-31,Hungary,
1993-03-31,Indonesia,
1993-03-31,Ireland,
1993-03-31,Israel,
1993-03-31,India,
1993-03-31,Iceland,
1993-03-31,Italy,3.72
1993-03-31,Japan,
1993-03-31,Korea,-8.5
1993-03-31,Lithuania,
1993-03-31,Luxembourg,
1993-03-31,Latvia,
1993-03-31,Morocco,
1993-03-31,"Macedonia, FYR",
1993-03-31,Malta,
1993-03-31,Mexico,
1993-03-31,Malaysia,
1993-03-31,Netherlands,
1993-03-31,Norway,-7.72
1993-03-31,New Zealand,2.31
1993-03-31,Peru,
1993-03-31,Philippines,
1993-03-31,Poland,
1993-03-31,Portugal,
1993-03-31,Romania,
1993-03-31,Serbia,
1993-03-31,Russia,
1993-03-31,Sweden,-19.06
1993-03-31,Singapore,
1993-03-31,Slovenia,
1993-03-31,Slovak Republic,
1993-03-31,Thailand,
1993-03-31,Turkey,
1993-03-31,United States,-2.83
1993-03-31,Euro area,-0.52
1993-03-31,South Africa,-7.22
1993-06-30,Emerging market economies,
1993-06-30,Advanced economies,
1993-06-30,United Arab Emirates,
1993-06-30,Austria,
1993-06-30,Australia,
1993-06-30,Belgium,
1993-06-30,Bulgaria,
1993-06-30,Brazil,
1993-06-30,Canada,1.48
1993-06-30,Switzerland,-8.12
1993-06-30,Chile,
1993-06-30,China,
1993-06-30,Colombia,-1.39
1993-06-30,Cyprus,
1993-06-30,Czech Republic,
1993-06-30,Germany,
1993-06-30,Denmark,
1993-06-30,Estonia,
1993-06-30,Spain,
1993-06-30,Finland,
1993-06-30,France,
1993-06-30,United Kingdom,-4.53
1993-06-30,Greece,
1993-06-30,Hong Kong SAR,-3.57
1993-06-30,Croatia,
1993-06-30,Hungary,
1993-06-30,Indonesia,
1993-06-30,Ireland,
1993-06-30,Israel,
1993-06-30,India,
1993-06-30,Iceland,
1993-06-30,Italy,0.49
1993-06-30,Japan,
1993-06-30,Korea,-7.54
1993-06-30,Lithuania,
1993-06-30,Luxembourg,
1993-06-30,Latvia,
1993-06-30,Morocco,
1993-06-30,"Macedonia, FYR",
1993-06-30,Malta,
1993-06-30,Mexico,
1993-06-30,Malaysia,
1993-06-30,Netherlands,
1993-06-30,Norway,-3.39
1993-06-30,New Zealand,1.44
1993-06-30,Peru,
1993-06-30,Philippines,
1993-06-30,Poland,
1993-06-30,Portugal,
1993-06-30,Romania,
1993-06-30,Serbia,
1993-06-30,Russia,
1993-06-30,Sweden,-17.47
1993-06-30,Singapore,
1993-06-30,Slovenia,
1993-06-30,Slovak Republic,
1993-06-30,Thailand,
1993-06-30,Turkey,
1993-06-30,United States,-2.18
1993-06-30,Euro area,-0.8
1993-06-30,South Africa,-5.79
1993-09-30,Emerging market economies,
1993-09-30,Advanced economies,
1993-09-30,United Arab Emirates,
1993-09-30,Austria,
1993-09-30,Australia,
1993-09-30,Belgium,
1993-09-30,Bulgaria,
1993-09-30,Brazil,
1993-09-30,Canada,-0.96
1993-09-30,Switzerland,-7.62
1993-09-30,Chile,
1993-09-30,China,
1993-09-30,Colombia,4.82
1993-09-30,Cyprus,
1993-09-30,Czech Republic,
1993-09-30,Germany,
1993-09-30,Denmark,
1993-09-30,Estonia,
1993-09-30,Spain,
1993-09-30,Finland,
1993-09-30,France,
1993-09-30,United Kingdom,-3.32
1993-09-30,Greece,
1993-09-30,Hong Kong SAR,1.68
1993-09-30,Croatia,
1993-09-30,Hungary,
1993-09-30,Indonesia,
1993-09-30,Ireland,
1993-09-30,Israel,
1993-09-30,India,
1993-09-30,Iceland,
1993-09-30,Italy,-0.72
1993-09-30,Japan,
1993-09-30,Korea,-7.1
1993-09-30,Lithuania,
1993-09-30,Luxembourg,
1993-09-30,Latvia,
1993-09-30,Morocco,
1993-09-30,"Macedonia, FYR",
1993-09-30,Malta,
1993-09-30,Mexico,
1993-09-30,Malaysia,
1993-09-30,Netherlands,
1993-09-30,Norway,-0.04
1993-09-30,New Zealand,2.55
1993-09-30,Peru,
1993-09-30,Philippines,
1993-09-30,Poland,
1993-09-30,Portugal,
1993-09-30,Romania,
1993-09-30,Serbia,
1993-09-30,Russia,
1993-09-30,Sweden,-15.11
1993-09-30,Singapore,
1993-09-30,Slovenia,
1993-09-30,Slovak Republic,
1993-09-30,Thailand,
1993-09-30,Turkey,
1993-09-30,United States,-0.89
1993-09-30,Euro area,-1.19
1993-09-30,South Africa,-1.86
1993-12-31,Emerging market economies,
1993-12-31,Advanced economies,
1993-12-31,United Arab Emirates,
1993-12-31,Austria,
1993-12-31,Australia,
1993-12-31,Belgium,
1993-12-31,Bulgaria,
1993-12-31,Brazil,
1993-12-31,Canada,-1.93
1993-12-31,Switzerland,-5.61
1993-12-31,Chile,
1993-12-31,China,
1993-12-31,Colombia,6.52
1993-12-31,Cyprus,
1993-12-31,Czech Republic,
1993-12-31,Germany,
1993-12-31,Denmark,
1993-12-31,Estonia,
1993-12-31,Spain,
1993-12-31,Finland,
1993-12-31,France,
1993-12-31,United Kingdom,-0.84
1993-12-31,Greece,
1993-12-31,Hong Kong SAR,5.06
1993-12-31,Croatia,
1993-12-31,Hungary,
1993-12-31,Indonesia,
1993-12-31,Ireland,
1993-12-31,Israel,
1993-12-31,India,
1993-12-31,Iceland,
1993-12-31,Italy,-2.64
1993-12-31,Japan,
1993-12-31,Korea,-8.3
1993-12-31,Lithuania,
1993-12-31,Luxembourg,
1993-12-31,Latvia,
1993-12-31,Morocco,
1993-12-31,"Macedonia, FYR",
1993-12-31,Malta,
1993-12-31,Mexico,
1993-12-31,Malaysia,
1993-12-31,Netherlands,
1993-12-31,Norway,6
1993-12-31,New Zealand,4.85
1993-12-31,Peru,
1993-12-31,Philippines,
1993-12-31,Poland,
1993-12-31,Portugal,
1993-12-31,Romania,
1993-12-31,Serbia,
1993-12-31,Russia,
1993-12-31,Sweden,-7.9
1993-12-31,Singapore,
1993-12-31,Slovenia,
1993-12-31,Slovak Republic,
1993-12-31,Thailand,
1993-12-31,Turkey,
1993-12-31,United States,-0.34
1993-12-31,Euro area,-1.11
1993-12-31,South Africa,-2.33
1994-03-31,Emerging market economies,
1994-03-31,Advanced economies,
1994-03-31,United Arab Emirates,
1994-03-31,Austria,
1994-03-31,Australia,
1994-03-31,Belgium,
1994-03-31,Bulgaria,
1994-03-31,Brazil,
1994-03-31,Canada,2.89
1994-03-31,Switzerland,-1.82
1994-03-31,Chile,
1994-03-31,China,
1994-03-31,Colombia,10.85
1994-03-31,Cyprus,
1994-03-31,Czech Republic,
1994-03-31,Germany,
1994-03-31,Denmark,
1994-03-31,Estonia,
1994-03-31,Spain,
1994-03-31,Finland,
1994-03-31,France,
1994-03-31,United Kingdom,-0.29
1994-03-31,Greece,
1994-03-31,Hong Kong SAR,22.89
1994-03-31,Croatia,
1994-03-31,Hungary,
1994-03-31,Indonesia,
1994-03-31,Ireland,
1994-03-31,Israel,
1994-03-31,India,
1994-03-31,Iceland,
1994-03-31,Italy,-4.21
1994-03-31,Japan,
1994-03-31,Korea,-8.84
1994-03-31,Lithuania,
1994-03-31,Luxembourg,
1994-03-31,Latvia,
1994-03-31,Morocco,
1994-03-31,"Macedonia, FYR",
1994-03-31,Malta,
1994-03-31,Mexico,
1994-03-31,Malaysia,
1994-03-31,Netherlands,
1994-03-31,Norway,14.31
1994-03-31,New Zealand,9.7
1994-03-31,Peru,
1994-03-31,Philippines,
1994-03-31,Poland,
1994-03-31,Portugal,
1994-03-31,Romania,
1994-03-31,Serbia,
1994-03-31,Russia,
1994-03-31,Sweden,0.64
1994-03-31,Singapore,
1994-03-31,Slovenia,
1994-03-31,Slovak Republic,
1994-03-31,Thailand,
1994-03-31,Turkey,
1994-03-31,United States,-0.01
1994-03-31,Euro area,-0.58
1994-03-31,South Africa,-1.53
1994-06-30,Emerging market economies,
1994-06-30,Advanced economies,
1994-06-30,United Arab Emirates,
1994-06-30,Austria,
1994-06-30,Australia,
1994-06-30,Belgium,
1994-06-30,Bulgaria,
1994-06-30,Brazil,
1994-06-30,Canada,2.59
1994-06-30,Switzerland,-1.38
1994-06-30,Chile,
1994-06-30,China,
1994-06-30,Colombia,5.65
1994-06-30,Cyprus,
1994-06-30,Czech Republic,
1994-06-30,Germany,
1994-06-30,Denmark,
1994-06-30,Estonia,
1994-06-30,Spain,
1994-06-30,Finland,
1994-06-30,France,
1994-06-30,United Kingdom,0.65
1994-06-30,Greece,
1994-06-30,Hong Kong SAR,18.23
1994-06-30,Croatia,
1994-06-30,Hungary,
1994-06-30,Indonesia,
1994-06-30,Ireland,
1994-06-30,Israel,
1994-06-30,India,
1994-06-30,Iceland,
1994-06-30,Italy,-5.54
1994-06-30,Japan,
1994-06-30,Korea,-7.63
1994-06-30,Lithuania,
1994-06-30,Luxembourg,
1994-06-30,Latvia,
1994-06-30,Morocco,
1994-06-30,"Macedonia, FYR",
1994-06-30,Malta,
1994-06-30,Mexico,
1994-06-30,Malaysia,
1994-06-30,Netherlands,
1994-06-30,Norway,12.27
1994-06-30,New Zealand,12.56
1994-06-30,Peru,
1994-06-30,Philippines,
1994-06-30,Poland,
1994-06-30,Portugal,
1994-06-30,Romania,
1994-06-30,Serbia,
1994-06-30,Russia,
1994-06-30,Sweden,3.05
1994-06-30,Singapore,
1994-06-30,Slovenia,
1994-06-30,Slovak Republic,
1994-06-30,Thailand,
1994-06-30,Turkey,
1994-06-30,United States,0.22
1994-06-30,Euro area,-0.37
1994-06-30,South Africa,3.83
1994-09-30,Emerging market economies,
1994-09-30,Advanced economies,
1994-09-30,United Arab Emirates,
1994-09-30,Austria,
1994-09-30,Australia,
1994-09-30,Belgium,
1994-09-30,Bulgaria,
1994-09-30,Brazil,
1994-09-30,Canada,3.09
1994-09-30,Switzerland,0.38
1994-09-30,Chile,
1994-09-30,China,
1994-09-30,Colombia,8.65
1994-09-30,Cyprus,
1994-09-30,Czech Republic,
1994-09-30,Germany,
1994-09-30,Denmark,
1994-09-30,Estonia,
1994-09-30,Spain,
1994-09-30,Finland,
1994-09-30,France,
1994-09-30,United Kingdom,0.67
1994-09-30,Greece,
1994-09-30,Hong Kong SAR,8.32
1994-09-30,Croatia,
1994-09-30,Hungary,
1994-09-30,Indonesia,
1994-09-30,Ireland,
1994-09-30,Israel,
1994-09-30,India,
1994-09-30,Iceland,
1994-09-30,Italy,-5.43
1994-09-30,Japan,
1994-09-30,Korea,-7.39
1994-09-30,Lithuania,
1994-09-30,Luxembourg,
1994-09-30,Latvia,
1994-09-30,Morocco,
1994-09-30,"Macedonia, FYR",
1994-09-30,Malta,
1994-09-30,Mexico,
1994-09-30,Malaysia,
1994-09-30,Netherlands,
1994-09-30,Norway,12.19
1994-09-30,New Zealand,13
1994-09-30,Peru,
1994-09-30,Philippines,
1994-09-30,Poland,
1994-09-30,Portugal,
1994-09-30,Romania,
1994-09-30,Serbia,
1994-09-30,Russia,
1994-09-30,Sweden,4.2
1994-09-30,Singapore,
1994-09-30,Slovenia,
1994-09-30,Slovak Republic,
1994-09-30,Thailand,
1994-09-30,Turkey,
1994-09-30,United States,-0.53
1994-09-30,Euro area,-0.39
1994-09-30,South Africa,2.55
1994-12-31,Emerging market economies,
1994-12-31,Advanced economies,
1994-12-31,United Arab Emirates,
1994-12-31,Austria,
1994-12-31,Australia,
1994-12-31,Belgium,
1994-12-31,Bulgaria,
1994-12-31,Brazil,
1994-12-31,Canada,3.25
1994-12-31,Switzerland,-1.25
1994-12-31,Chile,
1994-12-31,China,
1994-12-31,Colombia,10.36
1994-12-31,Cyprus,
1994-12-31,Czech Republic,
1994-12-31,Germany,
1994-12-31,Denmark,
1994-12-31,Estonia,
1994-12-31,Spain,
1994-12-31,Finland,
1994-12-31,France,
1994-12-31,United Kingdom,1.77
1994-12-31,Greece,
1994-12-31,Hong Kong SAR,6.41
1994-12-31,Croatia,
1994-12-31,Hungary,
1994-12-31,Indonesia,
1994-12-31,Ireland,
1994-12-31,Israel,
1994-12-31,India,
1994-12-31,Iceland,
1994-12-31,Italy,-5.14
1994-12-31,Japan,
1994-12-31,Korea,-5.77
1994-12-31,Lithuania,
1994-12-31,Luxembourg,
1994-12-31,Latvia,
1994-12-31,Morocco,
1994-12-31,"Macedonia, FYR",
1994-12-31,Malta,
1994-12-31,Mexico,
1994-12-31,Malaysia,
1994-12-31,Netherlands,
1994-12-31,Norway,8.12
1994-12-31,New Zealand,11.45
1994-12-31,Peru,
1994-12-31,Philippines,
1994-12-31,Poland,
1994-12-31,Portugal,
1994-12-31,Romania,
1994-12-31,Serbia,
1994-12-31,Russia,
1994-12-31,Sweden,1.57
1994-12-31,Singapore,
1994-12-31,Slovenia,
1994-12-31,Slovak Republic,
1994-12-31,Thailand,
1994-12-31,Turkey,
1994-12-31,United States,-0.76
1994-12-31,Euro area,-0.53
1994-12-31,South Africa,1.55
1995-03-31,Emerging market economies,
1995-03-31,Advanced economies,
1995-03-31,United Arab Emirates,
1995-03-31,Austria,
1995-03-31,Australia,
1995-03-31,Belgium,
1995-03-31,Bulgaria,
1995-03-31,Brazil,
1995-03-31,Canada,-5.33
1995-03-31,Switzerland,-4.23
1995-03-31,Chile,
1995-03-31,China,
1995-03-31,Colombia,8.56
1995-03-31,Cyprus,
1995-03-31,Czech Republic,
1995-03-31,Germany,
1995-03-31,Denmark,
1995-03-31,Estonia,
1995-03-31,Spain,
1995-03-31,Finland,
1995-03-31,France,
1995-03-31,United Kingdom,-1.02
1995-03-31,Greece,
1995-03-31,Hong Kong SAR,-9.77
1995-03-31,Croatia,
1995-03-31,Hungary,
