date,country,price
1996-06-30,Romania,
1996-06-30,Serbia,
1996-06-30,Russia,
1996-06-30,Sweden,-1.08
1996-06-30,Singapore,
1996-06-30,Slovenia,
1996-06-30,Slovak Republic,
1996-06-30,Thailand,
1996-06-30,Turkey,
1996-06-30,United States,2.88
1996-06-30,Euro area,2.21
1996-06-30,South Africa,3.15
1996-09-30,Emerging market economies,
1996-09-30,Advanced economies,
1996-09-30,United Arab Emirates,
1996-09-30,Austria,
1996-09-30,Australia,
1996-09-30,Belgium,
1996-09-30,Bulgaria,
1996-09-30,Brazil,
1996-09-30,Canada,-0.32
1996-09-30,Switzerland,-3.81
1996-09-30,Chile,
1996-09-30,China,
1996-09-30,Colombia,15.01
1996-09-30,Cyprus,
1996-09-30,Czech Republic,
1996-09-30,Germany,
1996-09-30,Denmark,
1996-09-30,Estonia,
1996-09-30,Spain,
1996-09-30,Finland,
1996-09-30,France,
1996-09-30,United Kingdom,4.11
1996-09-30,Greece,
1996-09-30,Hong Kong SAR,11.88
1996-09-30,Croatia,
1996-09-30,Hungary,
1996-09-30,Indonesia,
1996-09-30,Ireland,
1996-09-30,Israel,14.04
1996-09-30,India,
1996-09-30,Iceland,
1996-09-30,Italy,3.65
1996-09-30,Japan,
1996-09-30,Korea,0.76
1996-09-30,Lithuania,
1996-09-30,Luxembourg,
1996-09-30,Latvia,
1996-09-30,Morocco,
1996-09-30,"Macedonia, FYR",
1996-09-30,Malta,
1996-09-30,Mexico,
1996-09-30,Malaysia,
1996-09-30,Netherlands,11.55
1996-09-30,Norway,8.97
1996-09-30,New Zealand,9.12
1996-09-30,Peru,
1996-09-30,Philippines,
1996-09-30,Poland,
1996-09-30,Portugal,
1996-09-30,Romania,
1996-09-30,Serbia,
1996-09-30,Russia,
1996-09-30,Sweden,1.63
1996-09-30,Singapore,
1996-09-30,Slovenia,
1996-09-30,Slovak Republic,
1996-09-30,Thailand,
1996-09-30,Turkey,
1996-09-30,United States,2.67
1996-09-30,Euro area,2.56
1996-09-30,South Africa,3.3
1996-12-31,Emerging market economies,
1996-12-31,Advanced economies,
1996-12-31,United Arab Emirates,
1996-12-31,Austria,
1996-12-31,Australia,
1996-12-31,Belgium,
1996-12-31,Bulgaria,
1996-12-31,Brazil,
1996-12-31,Canada,0.09
1996-12-31,Switzerland,-4.83
1996-12-31,Chile,
1996-12-31,China,
1996-12-31,Colombia,14.3
1996-12-31,Cyprus,
1996-12-31,Czech Republic,
1996-12-31,Germany,
1996-12-31,Denmark,
1996-12-31,Estonia,
1996-12-31,Spain,
1996-12-31,Finland,
1996-12-31,France,
1996-12-31,United Kingdom,7.44
1996-12-31,Greece,
1996-12-31,Hong Kong SAR,25.24
1996-12-31,Croatia,
1996-12-31,Hungary,
1996-12-31,Indonesia,
1996-12-31,Ireland,
1996-12-31,Israel,12.19
1996-12-31,India,
1996-12-31,Iceland,
1996-12-31,Italy,3.75
1996-12-31,Japan,
1996-12-31,Korea,1.36
1996-12-31,Lithuania,
1996-12-31,Luxembourg,
1996-12-31,Latvia,
1996-12-31,Morocco,
1996-12-31,"Macedonia, FYR",
1996-12-31,Malta,
1996-12-31,Mexico,
1996-12-31,Malaysia,
1996-12-31,Netherlands,12.44
1996-12-31,Norway,10.13
1996-12-31,New Zealand,8.09
1996-12-31,Peru,
1996-12-31,Philippines,
1996-12-31,Poland,
1996-12-31,Portugal,
1996-12-31,Romania,
1996-12-31,Serbia,
1996-12-31,Russia,
1996-12-31,Sweden,3.31
1996-12-31,Singapore,
1996-12-31,Slovenia,
1996-12-31,Slovak Republic,
1996-12-31,Thailand,
1996-12-31,Turkey,
1996-12-31,United States,2.72
1996-12-31,Euro area,2.13
1996-12-31,South Africa,3.85
1997-03-31,Emerging market economies,
1997-03-31,Advanced economies,
1997-03-31,United Arab Emirates,
1997-03-31,Austria,
1997-03-31,Australia,
1997-03-31,Belgium,
1997-03-31,Bulgaria,
1997-03-31,Brazil,
1997-03-31,Canada,2.51
1997-03-31,Switzerland,-4.02
1997-03-31,Chile,
1997-03-31,China,
1997-03-31,Colombia,9.51
1997-03-31,Cyprus,
1997-03-31,Czech Republic,
1997-03-31,Germany,
1997-03-31,Denmark,
1997-03-31,Estonia,
1997-03-31,Spain,
1997-03-31,Finland,
1997-03-31,France,-1.43
1997-03-31,United Kingdom,7.33
1997-03-31,Greece,
1997-03-31,Hong Kong SAR,40.64
1997-03-31,Croatia,
1997-03-31,Hungary,
1997-03-31,Indonesia,
1997-03-31,Ireland,
1997-03-31,Israel,10.39
1997-03-31,India,
1997-03-31,Iceland,
1997-03-31,Italy,4.37
1997-03-31,Japan,
1997-03-31,Korea,2.98
1997-03-31,Lithuania,
1997-03-31,Luxembourg,
1997-03-31,Latvia,
1997-03-31,Morocco,
1997-03-31,"Macedonia, FYR",
1997-03-31,Malta,
1997-03-31,Mexico,
1997-03-31,Malaysia,
1997-03-31,Netherlands,12.85
1997-03-31,Norway,10.88
1997-03-31,New Zealand,6.78
1997-03-31,Peru,
1997-03-31,Philippines,
1997-03-31,Poland,
1997-03-31,Portugal,
1997-03-31,Romania,
1997-03-31,Serbia,
1997-03-31,Russia,
1997-03-31,Sweden,4.4
1997-03-31,Singapore,
1997-03-31,Slovenia,
1997-03-31,Slovak Republic,
1997-03-31,Thailand,
1997-03-31,Turkey,
1997-03-31,United States,2.73
1997-03-31,Euro area,1.11
1997-03-31,South Africa,3.7
1997-06-30,Emerging market economies,
1997-06-30,Advanced economies,
1997-06-30,United Arab Emirates,
1997-06-30,Austria,
1997-06-30,Australia,
1997-06-30,Belgium,
1997-06-30,Bulgaria,
1997-06-30,Brazil,
1997-06-30,Canada,2.89
1997-06-30,Switzerland,-4.77
1997-06-30,Chile,
1997-06-30,China,
1997-06-30,Colombia,7.97
1997-06-30,Cyprus,
1997-06-30,Czech Republic,
1997-06-30,Germany,
1997-06-30,Denmark,
1997-06-30,Estonia,
1997-06-30,Spain,
1997-06-30,Finland,
1997-06-30,France,0.47
1997-06-30,United Kingdom,9.29
1997-06-30,Greece,
1997-06-30,Hong Kong SAR,47.18
1997-06-30,Croatia,
1997-06-30,Hungary,
1997-06-30,Indonesia,
1997-06-30,Ireland,
1997-06-30,Israel,7.97
1997-06-30,India,
1997-06-30,Iceland,
1997-06-30,Italy,4.08
1997-06-30,Japan,
1997-06-30,Korea,3.24
1997-06-30,Lithuania,
1997-06-30,Luxembourg,
1997-06-30,Latvia,
1997-06-30,Morocco,
1997-06-30,"Macedonia, FYR",
1997-06-30,Malta,
1997-06-30,Mexico,
1997-06-30,Malaysia,
1997-06-30,Netherlands,12.2
1997-06-30,Norway,13.6
1997-06-30,New Zealand,6.21
1997-06-30,Peru,
1997-06-30,Philippines,
1997-06-30,Poland,
1997-06-30,Portugal,
1997-06-30,Romania,
1997-06-30,Serbia,
1997-06-30,Russia,
1997-06-30,Sweden,7.07
1997-06-30,Singapore,
1997-06-30,Slovenia,
1997-06-30,Slovak Republic,
1997-06-30,Thailand,
1997-06-30,Turkey,
1997-06-30,United States,3.01
1997-06-30,Euro area,1.85
1997-06-30,South Africa,5.86
1997-09-30,Emerging market economies,
1997-09-30,Advanced economies,
1997-09-30,United Arab Emirates,
1997-09-30,Austria,
1997-09-30,Australia,
1997-09-30,Belgium,
1997-09-30,Bulgaria,
1997-09-30,Brazil,
1997-09-30,Canada,2.5
1997-09-30,Switzerland,-4.42
1997-09-30,Chile,
1997-09-30,China,
1997-09-30,Colombia,12.75
1997-09-30,Cyprus,
1997-09-30,Czech Republic,
1997-09-30,Germany,
1997-09-30,Denmark,
1997-09-30,Estonia,
1997-09-30,Spain,
1997-09-30,Finland,
1997-09-30,France,-0.69
1997-09-30,United Kingdom,10.48
1997-09-30,Greece,
1997-09-30,Hong Kong SAR,45.23
1997-09-30,Croatia,
1997-09-30,Hungary,
1997-09-30,Indonesia,
1997-09-30,Ireland,
1997-09-30,Israel,11.3
1997-09-30,India,
1997-09-30,Iceland,
1997-09-30,Italy,2.89
1997-09-30,Japan,
1997-09-30,Korea,3.14
1997-09-30,Lithuania,
1997-09-30,Luxembourg,
1997-09-30,Latvia,
1997-09-30,Morocco,
1997-09-30,"Macedonia, FYR",
1997-09-30,Malta,
1997-09-30,Mexico,
1997-09-30,Malaysia,
1997-09-30,Netherlands,11.29
1997-09-30,Norway,12.16
1997-09-30,New Zealand,6.36
1997-09-30,Peru,
1997-09-30,Philippines,
1997-09-30,Poland,
1997-09-30,Portugal,
1997-09-30,Romania,
1997-09-30,Serbia,
1997-09-30,Russia,
1997-09-30,Sweden,7.49
1997-09-30,Singapore,
1997-09-30,Slovenia,
1997-09-30,Slovak Republic,
1997-09-30,Thailand,
1997-09-30,Turkey,
1997-09-30,United States,3.72
1997-09-30,Euro area,1.85
1997-09-30,South Africa,10.69
1997-12-31,Emerging market economies,
1997-12-31,Advanced economies,
1997-12-31,United Arab Emirates,
1997-12-31,Austria,
1997-12-31,Australia,
1997-12-31,Belgium,
1997-12-31,Bulgaria,
1997-12-31,Brazil,
1997-12-31,Canada,1.79
1997-12-31,Switzerland,-2.68
1997-12-31,Chile,
1997-12-31,China,
1997-12-31,Colombia,13.45
1997-12-31,Cyprus,
1997-12-31,Czech Republic,
1997-12-31,Germany,
1997-12-31,Denmark,
1997-12-31,Estonia,
1997-12-31,Spain,
1997-12-31,Finland,
1997-12-31,France,-0.23
1997-12-31,United Kingdom,7.94
1997-12-31,Greece,
1997-12-31,Hong Kong SAR,26.66
1997-12-31,Croatia,
1997-12-31,Hungary,
1997-12-31,Indonesia,
1997-12-31,Ireland,
1997-12-31,Israel,7.18
1997-12-31,India,
1997-12-31,Iceland,
1997-12-31,Italy,2.32
1997-12-31,Japan,
1997-12-31,Korea,2.47
1997-12-31,Lithuania,
1997-12-31,Luxembourg,
1997-12-31,Latvia,
1997-12-31,Morocco,
1997-12-31,"Macedonia, FYR",
1997-12-31,Malta,
1997-12-31,Mexico,
1997-12-31,Malaysia,
1997-12-31,Netherlands,11.29
1997-12-31,Norway,11.11
1997-12-31,New Zealand,4.89
1997-12-31,Peru,
1997-12-31,Philippines,
1997-12-31,Poland,
1997-12-31,Portugal,
1997-12-31,Romania,
1997-12-31,Serbia,
1997-12-31,Russia,
1997-12-31,Sweden,7.49
1997-12-31,Singapore,
1997-12-31,Slovenia,
1997-12-31,Slovak Republic,
1997-12-31,Thailand,
1997-12-31,Turkey,
1997-12-31,United States,4.64
1997-12-31,Euro area,1.63
1997-12-31,South Africa,15.29
1998-03-31,Emerging market economies,
1998-03-31,Advanced economies,
1998-03-31,United Arab Emirates,
1998-03-31,Austria,
1998-03-31,Australia,
1998-03-31,Belgium,
1998-03-31,Bulgaria,
1998-03-31,Brazil,
1998-03-31,Canada,-0.34
1998-03-31,Switzerland,-1.77
1998-03-31,Chile,
1998-03-31,China,
1998-03-31,Colombia,18.3
1998-03-31,Cyprus,
1998-03-31,Czech Republic,
1998-03-31,Germany,
1998-03-31,Denmark,
1998-03-31,Estonia,
1998-03-31,Spain,
1998-03-31,Finland,
1998-03-31,France,1.93
1998-03-31,United Kingdom,9.17
1998-03-31,Greece,
1998-03-31,Hong Kong SAR,-8.75
1998-03-31,Croatia,
1998-03-31,Hungary,
1998-03-31,Indonesia,
1998-03-31,Ireland,
1998-03-31,Israel,4.53
1998-03-31,India,
1998-03-31,Iceland,
1998-03-31,Italy,-0.67
1998-03-31,Japan,
1998-03-31,Korea,-2.36
1998-03-31,Lithuania,
1998-03-31,Luxembourg,
1998-03-31,Latvia,
1998-03-31,Morocco,
1998-03-31,"Macedonia, FYR",
1998-03-31,Malta,
1998-03-31,Mexico,
1998-03-31,Malaysia,
1998-03-31,Netherlands,10.49
1998-03-31,Norway,13.96
1998-03-31,New Zealand,0.3
1998-03-31,Peru,
1998-03-31,Philippines,
1998-03-31,Poland,
1998-03-31,Portugal,
1998-03-31,Romania,
1998-03-31,Serbia,
1998-03-31,Russia,
1998-03-31,Sweden,8.95
1998-03-31,Singapore,
1998-03-31,Slovenia,
1998-03-31,Slovak Republic,
1998-03-31,Thailand,
1998-03-31,Turkey,
1998-03-31,United States,5.63
1998-03-31,Euro area,1.93
1998-03-31,South Africa,17.64
1998-06-30,Emerging market economies,
1998-06-30,Advanced economies,
1998-06-30,United Arab Emirates,
1998-06-30,Austria,
1998-06-30,Australia,
1998-06-30,Belgium,
1998-06-30,Bulgaria,
1998-06-30,Brazil,
1998-06-30,Canada,-1.95
1998-06-30,Switzerland,-1.2
1998-06-30,Chile,
1998-06-30,China,
1998-06-30,Colombia,16.43
1998-06-30,Cyprus,
1998-06-30,Czech Republic,
1998-06-30,Germany,
1998-06-30,Denmark,
1998-06-30,Estonia,
1998-06-30,Spain,
1998-06-30,Finland,
1998-06-30,France,1.17
1998-06-30,United Kingdom,12.75
1998-06-30,Greece,
1998-06-30,Hong Kong SAR,-25.31
1998-06-30,Croatia,
1998-06-30,Hungary,
1998-06-30,Indonesia,
1998-06-30,Ireland,
1998-06-30,Israel,2.43
1998-06-30,India,
1998-06-30,Iceland,
1998-06-30,Italy,0.21
1998-06-30,Japan,
1998-06-30,Korea,-9.75
1998-06-30,Lithuania,
1998-06-30,Luxembourg,
1998-06-30,Latvia,
1998-06-30,Morocco,
1998-06-30,"Macedonia, FYR",
1998-06-30,Malta,
1998-06-30,Mexico,
1998-06-30,Malaysia,
1998-06-30,Netherlands,10.43
1998-06-30,Norway,13.03
1998-06-30,New Zealand,-2.49
1998-06-30,Peru,
1998-06-30,Philippines,
1998-06-30,Poland,
1998-06-30,Portugal,
1998-06-30,Romania,
1998-06-30,Serbia,
1998-06-30,Russia,
1998-06-30,Sweden,8.63
1998-06-30,Singapore,
1998-06-30,Slovenia,
1998-06-30,Slovak Republic,
1998-06-30,Thailand,
1998-06-30,Turkey,
1998-06-30,United States,6.2
1998-06-30,Euro area,2.1
1998-06-30,South Africa,16.51
1998-09-30,Emerging market economies,
1998-09-30,Advanced economies,
1998-09-30,United Arab Emirates,
1998-09-30,Austria,
1998-09-30,Australia,
1998-09-30,Belgium,
1998-09-30,Bulgaria,
1998-09-30,Brazil,
1998-09-30,Canada,-2.19
1998-09-30,Switzerland,-0.96
1998-09-30,Chile,
1998-09-30,China,
1998-09-30,Colombia,10.69
1998-09-30,Cyprus,
1998-09-30,Czech Republic,
1998-09-30,Germany,
1998-09-30,Denmark,
1998-09-30,Estonia,
1998-09-30,Spain,
1998-09-30,Finland,
1998-09-30,France,2.78
1998-09-30,United Kingdom,11.98
1998-09-30,Greece,
1998-09-30,Hong Kong SAR,-38.85
1998-09-30,Croatia,
1998-09-30,Hungary,
1998-09-30,Indonesia,
1998-09-30,Ireland,
1998-09-30,Israel,0.56
1998-09-30,India,
1998-09-30,Iceland,
1998-09-30,Italy,0.36
1998-09-30,Japan,
1998-09-30,Korea,-11.86
1998-09-30,Lithuania,
1998-09-30,Luxembourg,
1998-09-30,Latvia,
1998-09-30,Morocco,
1998-09-30,"Macedonia, FYR",
1998-09-30,Malta,
1998-09-30,Mexico,
1998-09-30,Malaysia,
1998-09-30,Netherlands,10.99
1998-09-30,Norway,11.19
1998-09-30,New Zealand,-2.62
1998-09-30,Peru,
1998-09-30,Philippines,
1998-09-30,Poland,
1998-09-30,Portugal,
1998-09-30,Romania,
1998-09-30,Serbia,
1998-09-30,Russia,
1998-09-30,Sweden,9.45
1998-09-30,Singapore,
1998-09-30,Slovenia,
1998-09-30,Slovak Republic,
1998-09-30,Thailand,
1998-09-30,Turkey,
1998-09-30,United States,6.74
1998-09-30,Euro area,2.95
1998-09-30,South Africa,13.68
1998-12-31,Emerging market economies,
1998-12-31,Advanced economies,
1998-12-31,United Arab Emirates,
1998-12-31,Austria,
1998-12-31,Australia,
1998-12-31,Belgium,
1998-12-31,Bulgaria,
1998-12-31,Brazil,
1998-12-31,Canada,-0.67
1998-12-31,Switzerland,-0.41
1998-12-31,Chile,
1998-12-31,China,
1998-12-31,Colombia,5.34
1998-12-31,Cyprus,
1998-12-31,Czech Republic,
1998-12-31,Germany,
1998-12-31,Denmark,
1998-12-31,Estonia,
1998-12-31,Spain,
1998-12-31,Finland,
1998-12-31,France,2.56
1998-12-31,United Kingdom,12.05
1998-12-31,Greece,
1998-12-31,Hong Kong SAR,-38.47
1998-12-31,Croatia,
1998-12-31,Hungary,
1998-12-31,Indonesia,
1998-12-31,Ireland,
1998-12-31,Israel,7.54
1998-12-31,India,
1998-12-31,Iceland,
1998-12-31,Italy,-0.07
1998-12-31,Japan,
1998-12-31,Korea,-12.8
1998-12-31,Lithuania,
1998-12-31,Luxembourg,
1998-12-31,Latvia,
1998-12-31,Morocco,
1998-12-31,"Macedonia, FYR",
1998-12-31,Malta,
1998-12-31,Mexico,
1998-12-31,Malaysia,
1998-12-31,Netherlands,11.8
1998-12-31,Norway,6.55
1998-12-31,New Zealand,-2.04
1998-12-31,Peru,
1998-12-31,Philippines,
1998-12-31,Poland,
1998-12-31,Portugal,
1998-12-31,Romania,
1998-12-31,Serbia,
1998-12-31,Russia,
1998-12-31,Sweden,10.95
1998-12-31,Singapore,
1998-12-31,Slovenia,
1998-12-31,Slovak Republic,
1998-12-31,Thailand,
1998-12-31,Turkey,
1998-12-31,United States,7.06
1998-12-31,Euro area,3.01
1998-12-31,South Africa,8.13
1999-03-31,Emerging market economies,
1999-03-31,Advanced economies,
1999-03-31,United Arab Emirates,
1999-03-31,Austria,
1999-03-31,Australia,
1999-03-31,Belgium,
1999-03-31,Bulgaria,
1999-03-31,Brazil,
1999-03-31,Canada,0.77
1999-03-31,Switzerland,-0.13
1999-03-31,Chile,
1999-03-31,China,
1999-03-31,Colombia,-0.48
1999-03-31,Cyprus,
1999-03-31,Czech Republic,
1999-03-31,Germany,
1999-03-31,Denmark,
1999-03-31,Estonia,
1999-03-31,Spain,
1999-03-31,Finland,
1999-03-31,France,5.69
1999-03-31,United Kingdom,10.08
1999-03-31,Greece,
1999-03-31,Hong Kong SAR,-26.61
1999-03-31,Croatia,
1999-03-31,Hungary,
1999-03-31,Indonesia,
1999-03-31,Ireland,
1999-03-31,Israel,6.42
1999-03-31,India,
1999-03-31,Iceland,
1999-03-31,Italy,1.1
1999-03-31,Japan,
1999-03-31,Korea,-8.78
1999-03-31,Lithuania,
1999-03-31,Luxembourg,
1999-03-31,Latvia,
1999-03-31,Morocco,
1999-03-31,"Macedonia, FYR",
1999-03-31,Malta,
1999-03-31,Mexico,
1999-03-31,Malaysia,
1999-03-31,Netherlands,13.33
1999-03-31,Norway,6.29
1999-03-31,New Zealand,0.44
1999-03-31,Peru,20.23
1999-03-31,Philippines,
1999-03-31,Poland,
1999-03-31,Portugal,
1999-03-31,Romania,
1999-03-31,Serbia,
1999-03-31,Russia,
1999-03-31,Sweden,9.18
1999-03-31,Singapore,-23.3
1999-03-31,Slovenia,
1999-03-31,Slovak Republic,
1999-03-31,Thailand,
1999-03-31,Turkey,
1999-03-31,United States,6.86
1999-03-31,Euro area,4.26
1999-03-31,South Africa,4.51
1999-06-30,Emerging market economies,
1999-06-30,Advanced economies,
1999-06-30,United Arab Emirates,
1999-06-30,Austria,
1999-06-30,Australia,
1999-06-30,Belgium,
1999-06-30,Bulgaria,
1999-06-30,Brazil,
1999-06-30,Canada,3.82
1999-06-30,Switzerland,0.09
1999-06-30,Chile,
1999-06-30,China,
1999-06-30,Colombia,-3.03
1999-06-30,Cyprus,
1999-06-30,Czech Republic,
1999-06-30,Germany,
1999-06-30,Denmark,
1999-06-30,Estonia,
1999-06-30,Spain,
1999-06-30,Finland,
1999-06-30,France,5.79
1999-06-30,United Kingdom,8.84
1999-06-30,Greece,
1999-06-30,Hong Kong SAR,-17.95
1999-06-30,Croatia,
1999-06-30,Hungary,
1999-06-30,Indonesia,
1999-06-30,Ireland,
1999-06-30,Israel,4.94
1999-06-30,India,
1999-06-30,Iceland,
1999-06-30,Italy,0.66
1999-06-30,Japan,
1999-06-30,Korea,-1.34
1999-06-30,Lithuania,
1999-06-30,Luxembourg,
1999-06-30,Latvia,
1999-06-30,Morocco,
1999-06-30,"Macedonia, FYR",
1999-06-30,Malta,
1999-06-30,Mexico,
1999-06-30,Malaysia,
1999-06-30,Netherlands,15.16
1999-06-30,Norway,8.1
1999-06-30,New Zealand,3.45
1999-06-30,Peru,16.74
1999-06-30,Philippines,
1999-06-30,Poland,
1999-06-30,Portugal,
1999-06-30,Romania,
1999-06-30,Serbia,
1999-06-30,Russia,
1999-06-30,Sweden,9.81
1999-06-30,Singapore,-6.44
1999-06-30,Slovenia,
1999-06-30,Slovak Republic,
1999-06-30,Thailand,
1999-06-30,Turkey,
1999-06-30,United States,7.32
1999-06-30,Euro area,4.1
1999-06-30,South Africa,4.83
1999-09-30,Emerging market economies,
1999-09-30,Advanced economies,
1999-09-30,United Arab Emirates,
1999-09-30,Austria,
1999-09-30,Australia,
1999-09-30,Belgium,
1999-09-30,Bulgaria,
1999-09-30,Brazil,
1999-09-30,Canada,5
1999-09-30,Switzerland,-0.43
1999-09-30,Chile,
1999-09-30,China,
1999-09-30,Colombia,-4.52
1999-09-30,Cyprus,
1999-09-30,Czech Republic,
1999-09-30,Germany,
1999-09-30,Denmark,
1999-09-30,Estonia,
1999-09-30,Spain,
1999-09-30,Finland,
1999-09-30,France,7.45
1999-09-30,United Kingdom,10.42
1999-09-30,Greece,
1999-09-30,Hong Kong SAR,-3.79
1999-09-30,Croatia,
1999-09-30,Hungary,
1999-09-30,Indonesia,
1999-09-30,Ireland,
1999-09-30,Israel,6.13
1999-09-30,India,
1999-09-30,Iceland,
1999-09-30,Italy,0.95
1999-09-30,Japan,
1999-09-30,Korea,2.07
1999-09-30,Lithuania,
1999-09-30,Luxembourg,
1999-09-30,Latvia,
1999-09-30,Morocco,
1999-09-30,"Macedonia, FYR",
1999-09-30,Malta,
1999-09-30,Mexico,
1999-09-30,Malaysia,
1999-09-30,Netherlands,17.33
1999-09-30,Norway,11.32
1999-09-30,New Zealand,3.29
1999-09-30,Peru,12.42
1999-09-30,Philippines,
1999-09-30,Poland,
1999-09-30,Portugal,
1999-09-30,Romania,
1999-09-30,Serbia,
1999-09-30,Russia,
1999-09-30,Sweden,10
1999-09-30,Singapore,16.35
1999-09-30,Slovenia,
1999-09-30,Slovak Republic,
1999-09-30,Thailand,
1999-09-30,Turkey,
1999-09-30,United States,7.6
1999-09-30,Euro area,4.56
1999-09-30,South Africa,3.58
1999-12-31,Emerging market economies,
1999-12-31,Advanced economies,
1999-12-31,United Arab Emirates,
1999-12-31,Austria,
1999-12-31,Australia,
1999-12-31,Belgium,
1999-12-31,Bulgaria,
1999-12-31,Brazil,
1999-12-31,Canada,5.03
1999-12-31,Switzerland,0.41
1999-12-31,Chile,
1999-12-31,China,
1999-12-31,Colombia,-1.82
1999-12-31,Cyprus,
1999-12-31,Czech Republic,
1999-12-31,Germany,
1999-12-31,Denmark,
1999-12-31,Estonia,
1999-12-31,Spain,
1999-12-31,Finland,
1999-12-31,France,8.16
1999-12-31,United Kingdom,13.97
1999-12-31,Greece,
1999-12-31,Hong Kong SAR,-4.89
1999-12-31,Croatia,
1999-12-31,Hungary,
1999-12-31,Indonesia,
1999-12-31,Ireland,
1999-12-31,Israel,-0.46
1999-12-31,India,
1999-12-31,Iceland,
1999-12-31,Italy,1.49
1999-12-31,Japan,
1999-12-31,Korea,3.78
1999-12-31,Lithuania,-15.1
1999-12-31,Luxembourg,
1999-12-31,Latvia,
1999-12-31,Morocco,
1999-12-31,"Macedonia, FYR",
1999-12-31,Malta,
1999-12-31,Mexico,
1999-12-31,Malaysia,
1999-12-31,Netherlands,19.07
1999-12-31,Norway,18.77
1999-12-31,New Zealand,1.49
1999-12-31,Peru,12.24
1999-12-31,Philippines,
1999-12-31,Poland,
1999-12-31,Portugal,
1999-12-31,Romania,
1999-12-31,Serbia,
1999-12-31,Russia,
1999-12-31,Sweden,8.52
1999-12-31,Singapore,34.13
1999-12-31,Slovenia,
1999-12-31,Slovak Republic,
1999-12-31,Thailand,
1999-12-31,Turkey,
1999-12-31,United States,7.9
1999-12-31,Euro area,5.29
1999-12-31,South Africa,6.71
2000-03-31,Emerging market economies,
2000-03-31,Advanced economies,
2000-03-31,United Arab Emirates,
2000-03-31,Austria,
2000-03-31,Australia,
2000-03-31,Belgium,
2000-03-31,Bulgaria,
2000-03-31,Brazil,
2000-03-31,Canada,5.02
2000-03-31,Switzerland,-0.48
2000-03-31,Chile,
2000-03-31,China,
2000-03-31,Colombia,2.09
2000-03-31,Cyprus,
2000-03-31,Czech Republic,
2000-03-31,Germany,
2000-03-31,Denmark,
2000-03-31,Estonia,
2000-03-31,Spain,
2000-03-31,Finland,
2000-03-31,France,8.74
2000-03-31,United Kingdom,15.95
2000-03-31,Greece,
2000-03-31,Hong Kong SAR,-5.59
2000-03-31,Croatia,
2000-03-31,Hungary,
2000-03-31,Indonesia,
2000-03-31,Ireland,
2000-03-31,Israel,-4.23
2000-03-31,India,
2000-03-31,Iceland,
2000-03-31,Italy,3.15
2000-03-31,Japan,
2000-03-31,Korea,2.68
2000-03-31,Lithuania,-17.25
2000-03-31,Luxembourg,
2000-03-31,Latvia,
2000-03-31,Morocco,
2000-03-31,"Macedonia, FYR",
2000-03-31,Malta,
2000-03-31,Mexico,
2000-03-31,Malaysia,4.82
2000-03-31,Netherlands,19.79
2000-03-31,Norway,21.18
2000-03-31,New Zealand,0.44
2000-03-31,Peru,-8.37
2000-03-31,Philippines,
2000-03-31,Poland,
2000-03-31,Portugal,
2000-03-31,Romania,
2000-03-31,Serbia,
2000-03-31,Russia,
2000-03-31,Sweden,10.18
2000-03-31,Singapore,31.17
2000-03-31,Slovenia,
2000-03-31,Slovak Republic,
2000-03-31,Thailand,
2000-03-31,Turkey,
2000-03-31,United States,8.89
2000-03-31,Euro area,5.92
2000-03-31,South Africa,13.91
2000-06-30,Emerging market economies,
2000-06-30,Advanced economies,
2000-06-30,United Arab Emirates,
2000-06-30,Austria,
2000-06-30,Australia,
2000-06-30,Belgium,
2000-06-30,Bulgaria,
2000-06-30,Brazil,
2000-06-30,Canada,3.03
2000-06-30,Switzerland,0.93
2000-06-30,Chile,
2000-06-30,China,
2000-06-30,Colombia,4.55
2000-06-30,Cyprus,
2000-06-30,Czech Republic,
2000-06-30,Germany,
2000-06-30,Denmark,
2000-06-30,Estonia,
2000-06-30,Spain,
2000-06-30,Finland,
2000-06-30,France,9.41
2000-06-30,United Kingdom,17.44
2000-06-30,Greece,
2000-06-30,Hong Kong SAR,-12.04
2000-06-30,Croatia,
2000-06-30,Hungary,
2000-06-30,Indonesia,
2000-06-30,Ireland,
2000-06-30,Israel,-2.49
2000-06-30,India,
2000-06-30,Iceland,
2000-06-30,Italy,3.36
2000-06-30,Japan,
2000-06-30,Korea,2.47
2000-06-30,Lithuania,-9.23
2000-06-30,Luxembourg,
2000-06-30,Latvia,
2000-06-30,Morocco,
2000-06-30,"Macedonia, FYR",
2000-06-30,Malta,
2000-06-30,Mexico,
2000-06-30,Malaysia,7.36
2000-06-30,Netherlands,19.32
2000-06-30,Norway,19.6
2000-06-30,New Zealand,-1.01
2000-06-30,Peru,0.21
2000-06-30,Philippines,
2000-06-30,Poland,
2000-06-30,Portugal,
2000-06-30,Romania,
2000-06-30,Serbia,
2000-06-30,Russia,
2000-06-30,Sweden,11.06
2000-06-30,Singapore,19.1
2000-06-30,Slovenia,
2000-06-30,Slovak Republic,
2000-06-30,Thailand,
2000-06-30,Turkey,
2000-06-30,United States,9.5
2000-06-30,Euro area,5.95
2000-06-30,South Africa,16.23
2000-09-30,Emerging market economies,
2000-09-30,Advanced economies,
2000-09-30,United Arab Emirates,
2000-09-30,Austria,
2000-09-30,Australia,
2000-09-30,Belgium,
2000-09-30,Bulgaria,
