date,country,price
1990-03-31,Thailand,
1990-03-31,Turkey,
1990-03-31,United States,55.86
1990-03-31,Euro area,45.42
1990-03-31,South Africa,12.86
1990-06-30,Emerging market economies,
1990-06-30,Advanced economies,
1990-06-30,United Arab Emirates,
1990-06-30,Austria,
1990-06-30,Australia,
1990-06-30,Belgium,
1990-06-30,Bulgaria,
1990-06-30,Brazil,
1990-06-30,Canada,40.54
1990-06-30,Switzerland,88.97
1990-06-30,Chile,
1990-06-30,China,
1990-06-30,Colombia,8.73
1990-06-30,Cyprus,
1990-06-30,Czech Republic,
1990-06-30,Germany,
1990-06-30,Denmark,
1990-06-30,Estonia,
1990-06-30,Spain,
1990-06-30,Finland,
1990-06-30,France,
1990-06-30,United Kingdom,34.5
1990-06-30,Greece,
1990-06-30,Hong Kong SAR,28.96
1990-06-30,Croatia,
1990-06-30,Hungary,
1990-06-30,Indonesia,
1990-06-30,Ireland,
1990-06-30,Israel,
1990-06-30,India,
1990-06-30,Iceland,
1990-06-30,Italy,39.19
1990-06-30,Japan,
1990-06-30,Korea,64.51
1990-06-30,Lithuania,
1990-06-30,Luxembourg,
1990-06-30,Latvia,
1990-06-30,Morocco,
1990-06-30,"Macedonia, FYR",
1990-06-30,Malta,
1990-06-30,Mexico,
1990-06-30,Malaysia,
1990-06-30,Netherlands,
1990-06-30,Norway,
1990-06-30,New Zealand,31.93
1990-06-30,Peru,
1990-06-30,Philippines,
1990-06-30,Poland,
1990-06-30,Portugal,
1990-06-30,Romania,
1990-06-30,Serbia,
1990-06-30,Russia,
1990-06-30,Sweden,37.24
1990-06-30,Singapore,
1990-06-30,Slovenia,
1990-06-30,Slovak Republic,
1990-06-30,Thailand,
1990-06-30,Turkey,
1990-06-30,United States,55.96
1990-06-30,Euro area,46.59
1990-06-30,South Africa,13.45
1990-09-30,Emerging market economies,
1990-09-30,Advanced economies,
1990-09-30,United Arab Emirates,
1990-09-30,Austria,
1990-09-30,Australia,
1990-09-30,Belgium,
1990-09-30,Bulgaria,
1990-09-30,Brazil,
1990-09-30,Canada,40.76
1990-09-30,Switzerland,88.22
1990-09-30,Chile,
1990-09-30,China,
1990-09-30,Colombia,9.54
1990-09-30,Cyprus,
1990-09-30,Czech Republic,
1990-09-30,Germany,
1990-09-30,Denmark,
1990-09-30,Estonia,
1990-09-30,Spain,
1990-09-30,Finland,
1990-09-30,France,
1990-09-30,United Kingdom,35.1
1990-09-30,Greece,
1990-09-30,Hong Kong SAR,30.02
1990-09-30,Croatia,
1990-09-30,Hungary,
1990-09-30,Indonesia,
1990-09-30,Ireland,
1990-09-30,Israel,
1990-09-30,India,
1990-09-30,Iceland,
1990-09-30,Italy,40.37
1990-09-30,Japan,
1990-09-30,Korea,65.97
1990-09-30,Lithuania,
1990-09-30,Luxembourg,
1990-09-30,Latvia,
1990-09-30,Morocco,
1990-09-30,"Macedonia, FYR",
1990-09-30,Malta,
1990-09-30,Mexico,
1990-09-30,Malaysia,
1990-09-30,Netherlands,
1990-09-30,Norway,
1990-09-30,New Zealand,31.99
1990-09-30,Peru,
1990-09-30,Philippines,
1990-09-30,Poland,
1990-09-30,Portugal,
1990-09-30,Romania,
1990-09-30,Serbia,
1990-09-30,Russia,
1990-09-30,Sweden,37.98
1990-09-30,Singapore,
1990-09-30,Slovenia,
1990-09-30,Slovak Republic,
1990-09-30,Thailand,
1990-09-30,Turkey,
1990-09-30,United States,55.75
1990-09-30,Euro area,47.7
1990-09-30,South Africa,13.77
1990-12-31,Emerging market economies,
1990-12-31,Advanced economies,
1990-12-31,United Arab Emirates,
1990-12-31,Austria,
1990-12-31,Australia,
1990-12-31,Belgium,
1990-12-31,Bulgaria,
1990-12-31,Brazil,
1990-12-31,Canada,41.08
1990-12-31,Switzerland,86.51
1990-12-31,Chile,
1990-12-31,China,
1990-12-31,Colombia,9.94
1990-12-31,Cyprus,
1990-12-31,Czech Republic,
1990-12-31,Germany,
1990-12-31,Denmark,
1990-12-31,Estonia,
1990-12-31,Spain,
1990-12-31,Finland,
1990-12-31,France,
1990-12-31,United Kingdom,34.56
1990-12-31,Greece,
1990-12-31,Hong Kong SAR,31.34
1990-12-31,Croatia,
1990-12-31,Hungary,
1990-12-31,Indonesia,
1990-12-31,Ireland,
1990-12-31,Israel,
1990-12-31,India,
1990-12-31,Iceland,
1990-12-31,Italy,42.08
1990-12-31,Japan,
1990-12-31,Korea,68.84
1990-12-31,Lithuania,
1990-12-31,Luxembourg,
1990-12-31,Latvia,
1990-12-31,Morocco,
1990-12-31,"Macedonia, FYR",
1990-12-31,Malta,
1990-12-31,Mexico,
1990-12-31,Malaysia,
1990-12-31,Netherlands,
1990-12-31,Norway,
1990-12-31,New Zealand,31.8
1990-12-31,Peru,
1990-12-31,Philippines,
1990-12-31,Poland,
1990-12-31,Portugal,
1990-12-31,Romania,
1990-12-31,Serbia,
1990-12-31,Russia,
1990-12-31,Sweden,37.43
1990-12-31,Singapore,
1990-12-31,Slovenia,
1990-12-31,Slovak Republic,
1990-12-31,Thailand,
1990-12-31,Turkey,
1990-12-31,United States,55.44
1990-12-31,Euro area,48.74
1990-12-31,South Africa,14.04
1991-03-31,Emerging market economies,
1991-03-31,Advanced economies,
1991-03-31,United Arab Emirates,
1991-03-31,Austria,
1991-03-31,Australia,
1991-03-31,Belgium,
1991-03-31,Bulgaria,
1991-03-31,Brazil,
1991-03-31,Canada,43.07
1991-03-31,Switzerland,86.11
1991-03-31,Chile,
1991-03-31,China,
1991-03-31,Colombia,10.1
1991-03-31,Cyprus,
1991-03-31,Czech Republic,
1991-03-31,Germany,
1991-03-31,Denmark,
1991-03-31,Estonia,
1991-03-31,Spain,
1991-03-31,Finland,
1991-03-31,France,
1991-03-31,United Kingdom,34.07
1991-03-31,Greece,
1991-03-31,Hong Kong SAR,32.87
1991-03-31,Croatia,
1991-03-31,Hungary,
1991-03-31,Indonesia,
1991-03-31,Ireland,
1991-03-31,Israel,
1991-03-31,India,
1991-03-31,Iceland,
1991-03-31,Italy,44.29
1991-03-31,Japan,
1991-03-31,Korea,70.66
1991-03-31,Lithuania,
1991-03-31,Luxembourg,
1991-03-31,Latvia,
1991-03-31,Morocco,
1991-03-31,"Macedonia, FYR",
1991-03-31,Malta,
1991-03-31,Mexico,
1991-03-31,Malaysia,
1991-03-31,Netherlands,
1991-03-31,Norway,
1991-03-31,New Zealand,31.24
1991-03-31,Peru,
1991-03-31,Philippines,
1991-03-31,Poland,
1991-03-31,Portugal,
1991-03-31,Romania,
1991-03-31,Serbia,
1991-03-31,Russia,
1991-03-31,Sweden,40
1991-03-31,Singapore,
1991-03-31,Slovenia,
1991-03-31,Slovak Republic,
1991-03-31,Thailand,
1991-03-31,Turkey,
1991-03-31,United States,55.15
1991-03-31,Euro area,49.73
1991-03-31,South Africa,14.48
1991-06-30,Emerging market economies,
1991-06-30,Advanced economies,
1991-06-30,United Arab Emirates,
1991-06-30,Austria,
1991-06-30,Australia,
1991-06-30,Belgium,
1991-06-30,Bulgaria,
1991-06-30,Brazil,
1991-06-30,Canada,44.6
1991-06-30,Switzerland,86.72
1991-06-30,Chile,
1991-06-30,China,
1991-06-30,Colombia,11.2
1991-06-30,Cyprus,
1991-06-30,Czech Republic,
1991-06-30,Germany,
1991-06-30,Denmark,
1991-06-30,Estonia,
1991-06-30,Spain,
1991-06-30,Finland,
1991-06-30,France,
1991-06-30,United Kingdom,33.95
1991-06-30,Greece,
1991-06-30,Hong Kong SAR,37.11
1991-06-30,Croatia,
1991-06-30,Hungary,
1991-06-30,Indonesia,
1991-06-30,Ireland,
1991-06-30,Israel,
1991-06-30,India,
1991-06-30,Iceland,
1991-06-30,Italy,45.92
1991-06-30,Japan,
1991-06-30,Korea,73.15
1991-06-30,Lithuania,
1991-06-30,Luxembourg,
1991-06-30,Latvia,
1991-06-30,Morocco,
1991-06-30,"Macedonia, FYR",
1991-06-30,Malta,
1991-06-30,Mexico,
1991-06-30,Malaysia,
1991-06-30,Netherlands,
1991-06-30,Norway,
1991-06-30,New Zealand,30.92
1991-06-30,Peru,
1991-06-30,Philippines,
1991-06-30,Poland,
1991-06-30,Portugal,
1991-06-30,Romania,
1991-06-30,Serbia,
1991-06-30,Russia,
1991-06-30,Sweden,39.81
1991-06-30,Singapore,
1991-06-30,Slovenia,
1991-06-30,Slovak Republic,
1991-06-30,Thailand,
1991-06-30,Turkey,
1991-06-30,United States,55.31
1991-06-30,Euro area,50.61
1991-06-30,South Africa,15.09
1991-09-30,Emerging market economies,
1991-09-30,Advanced economies,
1991-09-30,United Arab Emirates,
1991-09-30,Austria,
1991-09-30,Australia,
1991-09-30,Belgium,
1991-09-30,Bulgaria,
1991-09-30,Brazil,
1991-09-30,Canada,42.09
1991-09-30,Switzerland,88.74
1991-09-30,Chile,
1991-09-30,China,
1991-09-30,Colombia,11.26
1991-09-30,Cyprus,
1991-09-30,Czech Republic,
1991-09-30,Germany,
1991-09-30,Denmark,
1991-09-30,Estonia,
1991-09-30,Spain,
1991-09-30,Finland,
1991-09-30,France,
1991-09-30,United Kingdom,34.62
1991-09-30,Greece,
1991-09-30,Hong Kong SAR,43.4
1991-09-30,Croatia,
1991-09-30,Hungary,
1991-09-30,Indonesia,
1991-09-30,Ireland,
1991-09-30,Israel,
1991-09-30,India,
1991-09-30,Iceland,
1991-09-30,Italy,46.6
1991-09-30,Japan,
1991-09-30,Korea,72.31
1991-09-30,Lithuania,
1991-09-30,Luxembourg,
1991-09-30,Latvia,
1991-09-30,Morocco,
1991-09-30,"Macedonia, FYR",
1991-09-30,Malta,
1991-09-30,Mexico,
1991-09-30,Malaysia,
1991-09-30,Netherlands,
1991-09-30,Norway,
1991-09-30,New Zealand,31.18
1991-09-30,Peru,
1991-09-30,Philippines,
1991-09-30,Poland,
1991-09-30,Portugal,
1991-09-30,Romania,
1991-09-30,Serbia,
1991-09-30,Russia,
1991-09-30,Sweden,40
1991-09-30,Singapore,
1991-09-30,Slovenia,
1991-09-30,Slovak Republic,
1991-09-30,Thailand,
1991-09-30,Turkey,
1991-09-30,United States,55.26
1991-09-30,Euro area,51.4
1991-09-30,South Africa,15.67
1991-12-31,Emerging market economies,
1991-12-31,Advanced economies,
1991-12-31,United Arab Emirates,
1991-12-31,Austria,
1991-12-31,Australia,
1991-12-31,Belgium,
1991-12-31,Bulgaria,
1991-12-31,Brazil,
1991-12-31,Canada,42.6
1991-12-31,Switzerland,86.54
1991-12-31,Chile,
1991-12-31,China,
1991-12-31,Colombia,12.04
1991-12-31,Cyprus,
1991-12-31,Czech Republic,
1991-12-31,Germany,
1991-12-31,Denmark,
1991-12-31,Estonia,
1991-12-31,Spain,
1991-12-31,Finland,
1991-12-31,France,
1991-12-31,United Kingdom,34.32
1991-12-31,Greece,
1991-12-31,Hong Kong SAR,48.51
1991-12-31,Croatia,
1991-12-31,Hungary,
1991-12-31,Indonesia,
1991-12-31,Ireland,
1991-12-31,Israel,
1991-12-31,India,
1991-12-31,Iceland,
1991-12-31,Italy,47.73
1991-12-31,Japan,
1991-12-31,Korea,70.18
1991-12-31,Lithuania,
1991-12-31,Luxembourg,
1991-12-31,Latvia,
1991-12-31,Morocco,
1991-12-31,"Macedonia, FYR",
1991-12-31,Malta,
1991-12-31,Mexico,
1991-12-31,Malaysia,
1991-12-31,Netherlands,
1991-12-31,Norway,
1991-12-31,New Zealand,31.01
1991-12-31,Peru,
1991-12-31,Philippines,
1991-12-31,Poland,
1991-12-31,Portugal,
1991-12-31,Romania,
1991-12-31,Serbia,
1991-12-31,Russia,
1991-12-31,Sweden,39.63
1991-12-31,Singapore,
1991-12-31,Slovenia,
1991-12-31,Slovak Republic,
1991-12-31,Thailand,
1991-12-31,Turkey,
1991-12-31,United States,55.11
1991-12-31,Euro area,52.08
1991-12-31,South Africa,16.13
1992-03-31,Emerging market economies,
1992-03-31,Advanced economies,
1992-03-31,United Arab Emirates,
1992-03-31,Austria,
1992-03-31,Australia,
1992-03-31,Belgium,
1992-03-31,Bulgaria,
1992-03-31,Brazil,
1992-03-31,Canada,43.3
1992-03-31,Switzerland,85.47
1992-03-31,Chile,
1992-03-31,China,
1992-03-31,Colombia,12.51
1992-03-31,Cyprus,
1992-03-31,Czech Republic,
1992-03-31,Germany,
1992-03-31,Denmark,
1992-03-31,Estonia,
1992-03-31,Spain,
1992-03-31,Finland,
1992-03-31,France,
1992-03-31,United Kingdom,33.77
1992-03-31,Greece,
1992-03-31,Hong Kong SAR,52.75
1992-03-31,Croatia,
1992-03-31,Hungary,
1992-03-31,Indonesia,
1992-03-31,Ireland,
1992-03-31,Israel,
1992-03-31,India,
1992-03-31,Iceland,
1992-03-31,Italy,50.8
1992-03-31,Japan,
1992-03-31,Korea,68.47
1992-03-31,Lithuania,
1992-03-31,Luxembourg,
1992-03-31,Latvia,
1992-03-31,Morocco,
1992-03-31,"Macedonia, FYR",
1992-03-31,Malta,
1992-03-31,Mexico,
1992-03-31,Malaysia,
1992-03-31,Netherlands,
1992-03-31,Norway,24.58
1992-03-31,New Zealand,30.86
1992-03-31,Peru,
1992-03-31,Philippines,
1992-03-31,Poland,
1992-03-31,Portugal,
1992-03-31,Romania,
1992-03-31,Serbia,
1992-03-31,Russia,
1992-03-31,Sweden,37.79
1992-03-31,Singapore,
1992-03-31,Slovenia,
1992-03-31,Slovak Republic,
1992-03-31,Thailand,
1992-03-31,Turkey,
1992-03-31,United States,55.22
1992-03-31,Euro area,52.67
1992-03-31,South Africa,16.2
1992-06-30,Emerging market economies,
1992-06-30,Advanced economies,
1992-06-30,United Arab Emirates,
1992-06-30,Austria,
1992-06-30,Australia,
1992-06-30,Belgium,
1992-06-30,Bulgaria,
1992-06-30,Brazil,
1992-06-30,Canada,43.64
1992-06-30,Switzerland,84.4
1992-06-30,Chile,
1992-06-30,China,
1992-06-30,Colombia,13.22
1992-06-30,Cyprus,
1992-06-30,Czech Republic,
1992-06-30,Germany,
1992-06-30,Denmark,
1992-06-30,Estonia,
1992-06-30,Spain,
1992-06-30,Finland,
1992-06-30,France,
1992-06-30,United Kingdom,32.93
1992-06-30,Greece,
1992-06-30,Hong Kong SAR,57.52
1992-06-30,Croatia,
1992-06-30,Hungary,
1992-06-30,Indonesia,
1992-06-30,Ireland,
1992-06-30,Israel,
1992-06-30,India,
1992-06-30,Iceland,
1992-06-30,Italy,52.88
1992-06-30,Japan,
1992-06-30,Korea,67.15
1992-06-30,Lithuania,
1992-06-30,Luxembourg,
1992-06-30,Latvia,
1992-06-30,Morocco,
1992-06-30,"Macedonia, FYR",
1992-06-30,Malta,
1992-06-30,Mexico,
1992-06-30,Malaysia,
1992-06-30,Netherlands,
1992-06-30,Norway,24.71
1992-06-30,New Zealand,31.31
1992-06-30,Peru,
1992-06-30,Philippines,
1992-06-30,Poland,
1992-06-30,Portugal,
1992-06-30,Romania,
1992-06-30,Serbia,
1992-06-30,Russia,
1992-06-30,Sweden,37.06
1992-06-30,Singapore,
1992-06-30,Slovenia,
1992-06-30,Slovak Republic,
1992-06-30,Thailand,
1992-06-30,Turkey,
1992-06-30,United States,55.12
1992-06-30,Euro area,53.17
1992-06-30,South Africa,15.91
1992-09-30,Emerging market economies,
1992-09-30,Advanced economies,
1992-09-30,United Arab Emirates,
1992-09-30,Austria,
1992-09-30,Australia,
1992-09-30,Belgium,
1992-09-30,Bulgaria,
1992-09-30,Brazil,
1992-09-30,Canada,43.74
1992-09-30,Switzerland,82.16
1992-09-30,Chile,
1992-09-30,China,
1992-09-30,Colombia,13.53
1992-09-30,Cyprus,
1992-09-30,Czech Republic,
1992-09-30,Germany,
1992-09-30,Denmark,
1992-09-30,Estonia,
1992-09-30,Spain,
1992-09-30,Finland,
1992-09-30,France,
1992-09-30,United Kingdom,33.05
1992-09-30,Greece,
1992-09-30,Hong Kong SAR,58.78
1992-09-30,Croatia,
1992-09-30,Hungary,
1992-09-30,Indonesia,
1992-09-30,Ireland,
1992-09-30,Israel,
1992-09-30,India,
1992-09-30,Iceland,
1992-09-30,Italy,53.91
1992-09-30,Japan,
1992-09-30,Korea,66.1
1992-09-30,Lithuania,
1992-09-30,Luxembourg,
1992-09-30,Latvia,
1992-09-30,Morocco,
1992-09-30,"Macedonia, FYR",
1992-09-30,Malta,
1992-09-30,Mexico,
1992-09-30,Malaysia,
1992-09-30,Netherlands,
1992-09-30,Norway,24.84
1992-09-30,New Zealand,31.51
1992-09-30,Peru,
1992-09-30,Philippines,
1992-09-30,Poland,
1992-09-30,Portugal,
1992-09-30,Romania,
1992-09-30,Serbia,
1992-09-30,Russia,
1992-09-30,Sweden,35.96
1992-09-30,Singapore,
1992-09-30,Slovenia,
1992-09-30,Slovak Republic,
1992-09-30,Thailand,
1992-09-30,Turkey,
1992-09-30,United States,55.04
1992-09-30,Euro area,53.58
1992-09-30,South Africa,15.79
1992-12-31,Emerging market economies,
1992-12-31,Advanced economies,
1992-12-31,United Arab Emirates,
1992-12-31,Austria,
1992-12-31,Australia,
1992-12-31,Belgium,
1992-12-31,Bulgaria,
1992-12-31,Brazil,
1992-12-31,Canada,44.69
1992-12-31,Switzerland,81.17
1992-12-31,Chile,
1992-12-31,China,
1992-12-31,Colombia,13.94
1992-12-31,Cyprus,
1992-12-31,Czech Republic,
1992-12-31,Germany,
1992-12-31,Denmark,
1992-12-31,Estonia,
1992-12-31,Spain,
1992-12-31,Finland,
1992-12-31,France,
1992-12-31,United Kingdom,31.78
1992-12-31,Greece,
1992-12-31,Hong Kong SAR,56.79
1992-12-31,Croatia,
1992-12-31,Hungary,
1992-12-31,Indonesia,
1992-12-31,Ireland,
1992-12-31,Israel,
1992-12-31,India,
1992-12-31,Iceland,
1992-12-31,Italy,54.5
1992-12-31,Japan,
1992-12-31,Korea,65.93
1992-12-31,Lithuania,
1992-12-31,Luxembourg,
1992-12-31,Latvia,
1992-12-31,Morocco,
1992-12-31,"Macedonia, FYR",
1992-12-31,Malta,
1992-12-31,Mexico,
1992-12-31,Malaysia,
1992-12-31,Netherlands,
1992-12-31,Norway,24.19
1992-12-31,New Zealand,31.55
1992-12-31,Peru,
1992-12-31,Philippines,
1992-12-31,Poland,
1992-12-31,Portugal,
1992-12-31,Romania,
1992-12-31,Serbia,
1992-12-31,Russia,
1992-12-31,Sweden,33.57
1992-12-31,Singapore,
1992-12-31,Slovenia,
1992-12-31,Slovak Republic,
1992-12-31,Thailand,
1992-12-31,Turkey,
1992-12-31,United States,55.21
1992-12-31,Euro area,53.91
1992-12-31,South Africa,16.18
1993-03-31,Emerging market economies,
1993-03-31,Advanced economies,
1993-03-31,United Arab Emirates,
1993-03-31,Austria,
1993-03-31,Australia,
1993-03-31,Belgium,
1993-03-31,Bulgaria,
1993-03-31,Brazil,
1993-03-31,Canada,45.07
1993-03-31,Switzerland,80.04
1993-03-31,Chile,
1993-03-31,China,
1993-03-31,Colombia,14.69
1993-03-31,Cyprus,
1993-03-31,Czech Republic,
1993-03-31,Germany,
1993-03-31,Denmark,
1993-03-31,Estonia,
1993-03-31,Spain,
1993-03-31,Finland,
1993-03-31,France,
1993-03-31,United Kingdom,31.96
1993-03-31,Greece,
1993-03-31,Hong Kong SAR,56.39
1993-03-31,Croatia,
1993-03-31,Hungary,
1993-03-31,Indonesia,
1993-03-31,Ireland,
1993-03-31,Israel,
1993-03-31,India,
1993-03-31,Iceland,
1993-03-31,Italy,55.1
1993-03-31,Japan,
1993-03-31,Korea,65.54
1993-03-31,Lithuania,
1993-03-31,Luxembourg,
1993-03-31,Latvia,
1993-03-31,Morocco,
1993-03-31,"Macedonia, FYR",
1993-03-31,Malta,
1993-03-31,Mexico,
1993-03-31,Malaysia,
1993-03-31,Netherlands,
1993-03-31,Norway,23.28
1993-03-31,New Zealand,31.88
1993-03-31,Peru,
1993-03-31,Philippines,
1993-03-31,Poland,
1993-03-31,Portugal,
1993-03-31,Romania,
1993-03-31,Serbia,
1993-03-31,Russia,
1993-03-31,Sweden,32.11
1993-03-31,Singapore,
1993-03-31,Slovenia,
1993-03-31,Slovak Republic,
1993-03-31,Thailand,
1993-03-31,Turkey,
1993-03-31,United States,55.37
1993-03-31,Euro area,54.14
1993-03-31,South Africa,16.44
1993-06-30,Emerging market economies,
1993-06-30,Advanced economies,
1993-06-30,United Arab Emirates,
1993-06-30,Austria,
1993-06-30,Australia,
1993-06-30,Belgium,
1993-06-30,Bulgaria,
1993-06-30,Brazil,
1993-06-30,Canada,45.07
1993-06-30,Switzerland,80.27
1993-06-30,Chile,
1993-06-30,China,
1993-06-30,Colombia,15.94
1993-06-30,Cyprus,
1993-06-30,Czech Republic,
1993-06-30,Germany,
1993-06-30,Denmark,
1993-06-30,Estonia,
1993-06-30,Spain,
1993-06-30,Finland,
1993-06-30,France,
1993-06-30,United Kingdom,32.2
1993-06-30,Greece,
1993-06-30,Hong Kong SAR,60.32
1993-06-30,Croatia,
1993-06-30,Hungary,
1993-06-30,Indonesia,
1993-06-30,Ireland,
1993-06-30,Israel,
1993-06-30,India,
1993-06-30,Iceland,
1993-06-30,Italy,55.55
1993-06-30,Japan,
1993-06-30,Korea,64.99
1993-06-30,Lithuania,
1993-06-30,Luxembourg,
1993-06-30,Latvia,
1993-06-30,Morocco,
1993-06-30,"Macedonia, FYR",
1993-06-30,Malta,
1993-06-30,Mexico,
1993-06-30,Malaysia,
1993-06-30,Netherlands,
1993-06-30,Norway,24.45
1993-06-30,New Zealand,32.18
1993-06-30,Peru,
1993-06-30,Philippines,
1993-06-30,Poland,
1993-06-30,Portugal,
1993-06-30,Romania,
1993-06-30,Serbia,
1993-06-30,Russia,
1993-06-30,Sweden,32.11
1993-06-30,Singapore,
1993-06-30,Slovenia,
1993-06-30,Slovak Republic,
1993-06-30,Thailand,
1993-06-30,Turkey,
1993-06-30,United States,55.61
1993-06-30,Euro area,54.41
1993-06-30,South Africa,16.58
1993-09-30,Emerging market economies,
1993-09-30,Advanced economies,
1993-09-30,United Arab Emirates,
1993-09-30,Austria,
1993-09-30,Australia,
1993-09-30,Belgium,
1993-09-30,Bulgaria,
1993-09-30,Brazil,
1993-09-30,Canada,44.08
1993-09-30,Switzerland,78.55
1993-09-30,Chile,
1993-09-30,China,
1993-09-30,Colombia,17.16
1993-09-30,Cyprus,
1993-09-30,Czech Republic,
1993-09-30,Germany,
1993-09-30,Denmark,
1993-09-30,Estonia,
1993-09-30,Spain,
1993-09-30,Finland,
1993-09-30,France,
1993-09-30,United Kingdom,32.87
1993-09-30,Greece,
1993-09-30,Hong Kong SAR,64.87
1993-09-30,Croatia,
1993-09-30,Hungary,
1993-09-30,Indonesia,
1993-09-30,Ireland,
1993-09-30,Israel,
1993-09-30,India,
1993-09-30,Iceland,
1993-09-30,Italy,56.09
1993-09-30,Japan,
1993-09-30,Korea,64.13
1993-09-30,Lithuania,
1993-09-30,Luxembourg,
1993-09-30,Latvia,
1993-09-30,Morocco,
1993-09-30,"Macedonia, FYR",
1993-09-30,Malta,
1993-09-30,Mexico,
1993-09-30,Malaysia,
1993-09-30,Netherlands,
1993-09-30,Norway,25.37
1993-09-30,New Zealand,32.79
1993-09-30,Peru,
1993-09-30,Philippines,
1993-09-30,Poland,
1993-09-30,Portugal,
1993-09-30,Romania,
1993-09-30,Serbia,
1993-09-30,Russia,
1993-09-30,Sweden,31.92
1993-09-30,Singapore,
1993-09-30,Slovenia,
1993-09-30,Slovak Republic,
1993-09-30,Thailand,
1993-09-30,Turkey,
1993-09-30,United States,56.04
1993-09-30,Euro area,54.7
1993-09-30,South Africa,16.95
1993-12-31,Emerging market economies,
1993-12-31,Advanced economies,
1993-12-31,United Arab Emirates,
1993-12-31,Austria,
1993-12-31,Australia,
1993-12-31,Belgium,
1993-12-31,Bulgaria,
1993-12-31,Brazil,
1993-12-31,Canada,44.62
1993-12-31,Switzerland,78.68
1993-12-31,Chile,
1993-12-31,China,
1993-12-31,Colombia,18.16
1993-12-31,Cyprus,
1993-12-31,Czech Republic,
1993-12-31,Germany,
1993-12-31,Denmark,
1993-12-31,Estonia,
1993-12-31,Spain,
1993-12-31,Finland,
1993-12-31,France,
1993-12-31,United Kingdom,32.26
1993-12-31,Greece,
1993-12-31,Hong Kong SAR,64.96
1993-12-31,Croatia,
1993-12-31,Hungary,
1993-12-31,Indonesia,
1993-12-31,Ireland,
1993-12-31,Israel,
1993-12-31,India,
1993-12-31,Iceland,
1993-12-31,Italy,55.48
1993-12-31,Japan,
1993-12-31,Korea,63.75
1993-12-31,Lithuania,
1993-12-31,Luxembourg,
1993-12-31,Latvia,
1993-12-31,Morocco,
1993-12-31,"Macedonia, FYR",
1993-12-31,Malta,
1993-12-31,Mexico,
1993-12-31,Malaysia,
1993-12-31,Netherlands,
1993-12-31,Norway,26.15
1993-12-31,New Zealand,33.54
1993-12-31,Peru,
1993-12-31,Philippines,
1993-12-31,Poland,
1993-12-31,Portugal,
1993-12-31,Romania,
1993-12-31,Serbia,
1993-12-31,Russia,
1993-12-31,Sweden,32.29
1993-12-31,Singapore,
1993-12-31,Slovenia,
1993-12-31,Slovak Republic,
1993-12-31,Thailand,
1993-12-31,Turkey,
1993-12-31,United States,56.52
1993-12-31,Euro area,55.03
1993-12-31,South Africa,17.3
1994-03-31,Emerging market economies,
1994-03-31,Advanced economies,
1994-03-31,United Arab Emirates,
1994-03-31,Austria,
1994-03-31,Australia,
1994-03-31,Belgium,
1994-03-31,Bulgaria,
1994-03-31,Brazil,
1994-03-31,Canada,46.63
1994-03-31,Switzerland,79.95
1994-03-31,Chile,
1994-03-31,China,
1994-03-31,Colombia,20.02
1994-03-31,Cyprus,
1994-03-31,Czech Republic,
1994-03-31,Germany,
1994-03-31,Denmark,
1994-03-31,Estonia,
1994-03-31,Spain,
1994-03-31,Finland,
1994-03-31,France,
1994-03-31,United Kingdom,32.62
1994-03-31,Greece,
1994-03-31,Hong Kong SAR,74.81
1994-03-31,Croatia,
1994-03-31,Hungary,
1994-03-31,Indonesia,
1994-03-31,Ireland,
1994-03-31,Israel,45.61
1994-03-31,India,
1994-03-31,Iceland,
1994-03-31,Italy,55.08
1994-03-31,Japan,
1994-03-31,Korea,63.65
1994-03-31,Lithuania,
1994-03-31,Luxembourg,
1994-03-31,Latvia,
1994-03-31,Morocco,
1994-03-31,"Macedonia, FYR",
1994-03-31,Malta,
1994-03-31,Mexico,
1994-03-31,Malaysia,
1994-03-31,Netherlands,
1994-03-31,Norway,26.94
1994-03-31,New Zealand,35.43
1994-03-31,Peru,
1994-03-31,Philippines,
1994-03-31,Poland,
1994-03-31,Portugal,
1994-03-31,Romania,
1994-03-31,Serbia,
1994-03-31,Russia,
1994-03-31,Sweden,32.84
1994-03-31,Singapore,
1994-03-31,Slovenia,
1994-03-31,Slovak Republic,
1994-03-31,Thailand,
1994-03-31,Turkey,
1994-03-31,United States,56.76
1994-03-31,Euro area,55.38
1994-03-31,South Africa,17.76
1994-06-30,Emerging market economies,
1994-06-30,Advanced economies,
1994-06-30,United Arab Emirates,
1994-06-30,Austria,
1994-06-30,Australia,
1994-06-30,Belgium,
1994-06-30,Bulgaria,
1994-06-30,Brazil,
1994-06-30,Canada,46.24
1994-06-30,Switzerland,79.67
1994-06-30,Chile,
1994-06-30,China,
1994-06-30,Colombia,20.81
1994-06-30,Cyprus,
1994-06-30,Czech Republic,
1994-06-30,Germany,
1994-06-30,Denmark,
1994-06-30,Estonia,
1994-06-30,Spain,
1994-06-30,Finland,
1994-06-30,France,
1994-06-30,United Kingdom,33.05
1994-06-30,Greece,
1994-06-30,Hong Kong SAR,77.38
1994-06-30,Croatia,
1994-06-30,Hungary,
1994-06-30,Indonesia,
1994-06-30,Ireland,
1994-06-30,Israel,48.38
1994-06-30,India,
1994-06-30,Iceland,
1994-06-30,Italy,54.61
1994-06-30,Japan,
1994-06-30,Korea,63.54
