date,country,price
1993-06-30,Israel,
1993-06-30,India,
1993-06-30,Iceland,
1993-06-30,Italy,85.37
1993-06-30,Japan,
1993-06-30,Korea,119.99
1993-06-30,Lithuania,
1993-06-30,Luxembourg,
1993-06-30,Latvia,
1993-06-30,Morocco,
1993-06-30,"Macedonia, FYR",
1993-06-30,Malta,
1993-06-30,Mexico,
1993-06-30,Malaysia,
1993-06-30,Netherlands,
1993-06-30,Norway,34.68
1993-06-30,New Zealand,47.46
1993-06-30,Peru,
1993-06-30,Philippines,
1993-06-30,Poland,
1993-06-30,Portugal,
1993-06-30,Romania,
1993-06-30,Serbia,
1993-06-30,Russia,
1993-06-30,Sweden,39.88
1993-06-30,Singapore,
1993-06-30,Slovenia,
1993-06-30,Slovak Republic,
1993-06-30,Thailand,
1993-06-30,Turkey,
1993-06-30,United States,84.1
1993-06-30,Euro area,76.1
1993-06-30,South Africa,48.32
1993-09-30,Emerging market economies,
1993-09-30,Advanced economies,
1993-09-30,United Arab Emirates,
1993-09-30,Austria,
1993-09-30,Australia,
1993-09-30,Belgium,
1993-09-30,Bulgaria,
1993-09-30,Brazil,
1993-09-30,Canada,59.93
1993-09-30,Switzerland,90.92
1993-09-30,Chile,
1993-09-30,China,
1993-09-30,Colombia,87.84
1993-09-30,Cyprus,
1993-09-30,Czech Republic,
1993-09-30,Germany,
1993-09-30,Denmark,
1993-09-30,Estonia,
1993-09-30,Spain,
1993-09-30,Finland,
1993-09-30,France,
1993-09-30,United Kingdom,45.57
1993-09-30,Greece,
1993-09-30,Hong Kong SAR,85.33
1993-09-30,Croatia,
1993-09-30,Hungary,
1993-09-30,Indonesia,
1993-09-30,Ireland,
1993-09-30,Israel,
1993-09-30,India,
1993-09-30,Iceland,
1993-09-30,Italy,85.34
1993-09-30,Japan,
1993-09-30,Korea,117.53
1993-09-30,Lithuania,
1993-09-30,Luxembourg,
1993-09-30,Latvia,
1993-09-30,Morocco,
1993-09-30,"Macedonia, FYR",
1993-09-30,Malta,
1993-09-30,Mexico,
1993-09-30,Malaysia,
1993-09-30,Netherlands,
1993-09-30,Norway,35.98
1993-09-30,New Zealand,48.12
1993-09-30,Peru,
1993-09-30,Philippines,
1993-09-30,Poland,
1993-09-30,Portugal,
1993-09-30,Romania,
1993-09-30,Serbia,
1993-09-30,Russia,
1993-09-30,Sweden,39.7
1993-09-30,Singapore,
1993-09-30,Slovenia,
1993-09-30,Slovak Republic,
1993-09-30,Thailand,
1993-09-30,Turkey,
1993-09-30,United States,84.41
1993-09-30,Euro area,76.02
1993-09-30,South Africa,48.58
1993-12-31,Emerging market economies,
1993-12-31,Advanced economies,
1993-12-31,United Arab Emirates,
1993-12-31,Austria,
1993-12-31,Australia,
1993-12-31,Belgium,
1993-12-31,Bulgaria,
1993-12-31,Brazil,
1993-12-31,Canada,60.36
1993-12-31,Switzerland,90.94
1993-12-31,Chile,
1993-12-31,China,
1993-12-31,Colombia,89.78
1993-12-31,Cyprus,
1993-12-31,Czech Republic,
1993-12-31,Germany,
1993-12-31,Denmark,
1993-12-31,Estonia,
1993-12-31,Spain,
1993-12-31,Finland,
1993-12-31,France,
1993-12-31,United Kingdom,44.64
1993-12-31,Greece,
1993-12-31,Hong Kong SAR,83.39
1993-12-31,Croatia,
1993-12-31,Hungary,
1993-12-31,Indonesia,
1993-12-31,Ireland,
1993-12-31,Israel,
1993-12-31,India,
1993-12-31,Iceland,
1993-12-31,Italy,83.59
1993-12-31,Japan,
1993-12-31,Korea,115.77
1993-12-31,Lithuania,
1993-12-31,Luxembourg,
1993-12-31,Latvia,
1993-12-31,Morocco,
1993-12-31,"Macedonia, FYR",
1993-12-31,Malta,
1993-12-31,Mexico,
1993-12-31,Malaysia,
1993-12-31,Netherlands,
1993-12-31,Norway,37.01
1993-12-31,New Zealand,49.13
1993-12-31,Peru,
1993-12-31,Philippines,
1993-12-31,Poland,
1993-12-31,Portugal,
1993-12-31,Romania,
1993-12-31,Serbia,
1993-12-31,Russia,
1993-12-31,Sweden,39.82
1993-12-31,Singapore,
1993-12-31,Slovenia,
1993-12-31,Slovak Republic,
1993-12-31,Thailand,
1993-12-31,Turkey,
1993-12-31,United States,84.56
1993-12-31,Euro area,76.09
1993-12-31,South Africa,48.89
1994-03-31,Emerging market economies,
1994-03-31,Advanced economies,
1994-03-31,United Arab Emirates,
1994-03-31,Austria,
1994-03-31,Australia,
1994-03-31,Belgium,
1994-03-31,Bulgaria,
1994-03-31,Brazil,
1994-03-31,Canada,63.42
1994-03-31,Switzerland,92.01
1994-03-31,Chile,
1994-03-31,China,
1994-03-31,Colombia,91.91
1994-03-31,Cyprus,
1994-03-31,Czech Republic,
1994-03-31,Germany,
1994-03-31,Denmark,
1994-03-31,Estonia,
1994-03-31,Spain,
1994-03-31,Finland,
1994-03-31,France,
1994-03-31,United Kingdom,45.12
1994-03-31,Greece,
1994-03-31,Hong Kong SAR,94.64
1994-03-31,Croatia,
1994-03-31,Hungary,
1994-03-31,Indonesia,
1994-03-31,Ireland,
1994-03-31,Israel,89.44
1994-03-31,India,
1994-03-31,Iceland,
1994-03-31,Italy,82.09
1994-03-31,Japan,
1994-03-31,Korea,112.57
1994-03-31,Lithuania,
1994-03-31,Luxembourg,
1994-03-31,Latvia,
1994-03-31,Morocco,
1994-03-31,"Macedonia, FYR",
1994-03-31,Malta,
1994-03-31,Mexico,
1994-03-31,Malaysia,
1994-03-31,Netherlands,
1994-03-31,Norway,38.09
1994-03-31,New Zealand,51.9
1994-03-31,Peru,
1994-03-31,Philippines,
1994-03-31,Poland,
1994-03-31,Portugal,
1994-03-31,Romania,
1994-03-31,Serbia,
1994-03-31,Russia,
1994-03-31,Sweden,40.34
1994-03-31,Singapore,
1994-03-31,Slovenia,
1994-03-31,Slovak Republic,
1994-03-31,Thailand,
1994-03-31,Turkey,
1994-03-31,United States,84.36
1994-03-31,Euro area,75.91
1994-03-31,South Africa,49.15
1994-06-30,Emerging market economies,
1994-06-30,Advanced economies,
1994-06-30,United Arab Emirates,
1994-06-30,Austria,
1994-06-30,Australia,
1994-06-30,Belgium,
1994-06-30,Bulgaria,
1994-06-30,Brazil,
1994-06-30,Canada,63.11
1994-06-30,Switzerland,91.86
1994-06-30,Chile,
1994-06-30,China,
1994-06-30,Colombia,89.69
1994-06-30,Cyprus,
1994-06-30,Czech Republic,
1994-06-30,Germany,
1994-06-30,Denmark,
1994-06-30,Estonia,
1994-06-30,Spain,
1994-06-30,Finland,
1994-06-30,France,
1994-06-30,United Kingdom,45.03
1994-06-30,Greece,
1994-06-30,Hong Kong SAR,95.24
1994-06-30,Croatia,
1994-06-30,Hungary,
1994-06-30,Indonesia,
1994-06-30,Ireland,
1994-06-30,Israel,91.09
1994-06-30,India,
1994-06-30,Iceland,
1994-06-30,Italy,80.64
1994-06-30,Japan,
1994-06-30,Korea,110.84
1994-06-30,Lithuania,
1994-06-30,Luxembourg,
1994-06-30,Latvia,
1994-06-30,Morocco,
1994-06-30,"Macedonia, FYR",
1994-06-30,Malta,
1994-06-30,Mexico,
1994-06-30,Malaysia,
1994-06-30,Netherlands,
1994-06-30,Norway,38.94
1994-06-30,New Zealand,53.42
1994-06-30,Peru,
1994-06-30,Philippines,
1994-06-30,Poland,
1994-06-30,Portugal,
1994-06-30,Romania,
1994-06-30,Serbia,
1994-06-30,Russia,
1994-06-30,Sweden,41.09
1994-06-30,Singapore,
1994-06-30,Slovenia,
1994-06-30,Slovak Republic,
1994-06-30,Thailand,
1994-06-30,Turkey,
1994-06-30,United States,84.28
1994-06-30,Euro area,75.81
1994-06-30,South Africa,50.17
1994-09-30,Emerging market economies,
1994-09-30,Advanced economies,
1994-09-30,United Arab Emirates,
1994-09-30,Austria,
1994-09-30,Australia,
1994-09-30,Belgium,
1994-09-30,Bulgaria,
1994-09-30,Brazil,
1994-09-30,Canada,61.78
1994-09-30,Switzerland,91.26
1994-09-30,Chile,
1994-09-30,China,
1994-09-30,Colombia,95.44
1994-09-30,Cyprus,
1994-09-30,Czech Republic,
1994-09-30,Germany,
1994-09-30,Denmark,
1994-09-30,Estonia,
1994-09-30,Spain,
1994-09-30,Finland,
1994-09-30,France,
1994-09-30,United Kingdom,45.88
1994-09-30,Greece,
1994-09-30,Hong Kong SAR,92.42
1994-09-30,Croatia,
1994-09-30,Hungary,
1994-09-30,Indonesia,
1994-09-30,Ireland,
1994-09-30,Israel,91.82
1994-09-30,India,
1994-09-30,Iceland,
1994-09-30,Italy,80.71
1994-09-30,Japan,
1994-09-30,Korea,108.85
1994-09-30,Lithuania,
1994-09-30,Luxembourg,
1994-09-30,Latvia,
1994-09-30,Morocco,
1994-09-30,"Macedonia, FYR",
1994-09-30,Malta,
1994-09-30,Mexico,
1994-09-30,Malaysia,
1994-09-30,Netherlands,
1994-09-30,Norway,40.36
1994-09-30,New Zealand,54.38
1994-09-30,Peru,
1994-09-30,Philippines,
1994-09-30,Poland,
1994-09-30,Portugal,
1994-09-30,Romania,
1994-09-30,Serbia,
1994-09-30,Russia,
1994-09-30,Sweden,41.36
1994-09-30,Singapore,
1994-09-30,Slovenia,
1994-09-30,Slovak Republic,
1994-09-30,Thailand,
1994-09-30,Turkey,
1994-09-30,United States,83.96
1994-09-30,Euro area,75.72
1994-09-30,South Africa,49.82
1994-12-31,Emerging market economies,
1994-12-31,Advanced economies,
1994-12-31,United Arab Emirates,
1994-12-31,Austria,
1994-12-31,Australia,
1994-12-31,Belgium,
1994-12-31,Bulgaria,
1994-12-31,Brazil,
1994-12-31,Canada,62.32
1994-12-31,Switzerland,89.8
1994-12-31,Chile,
1994-12-31,China,
1994-12-31,Colombia,99.08
1994-12-31,Cyprus,
1994-12-31,Czech Republic,
1994-12-31,Germany,
1994-12-31,Denmark,
1994-12-31,Estonia,
1994-12-31,Spain,
1994-12-31,Finland,
1994-12-31,France,
1994-12-31,United Kingdom,45.43
1994-12-31,Greece,
1994-12-31,Hong Kong SAR,88.73
1994-12-31,Croatia,
1994-12-31,Hungary,
1994-12-31,Indonesia,
1994-12-31,Ireland,
1994-12-31,Israel,91.67
1994-12-31,India,
1994-12-31,Iceland,
1994-12-31,Italy,79.3
1994-12-31,Japan,
1994-12-31,Korea,109.09
1994-12-31,Lithuania,
1994-12-31,Luxembourg,
1994-12-31,Latvia,
1994-12-31,Morocco,
1994-12-31,"Macedonia, FYR",
1994-12-31,Malta,
1994-12-31,Mexico,
1994-12-31,Malaysia,
1994-12-31,Netherlands,
1994-12-31,Norway,40.02
1994-12-31,New Zealand,54.75
1994-12-31,Peru,
1994-12-31,Philippines,
1994-12-31,Poland,
1994-12-31,Portugal,
1994-12-31,Romania,
1994-12-31,Serbia,
1994-12-31,Russia,
1994-12-31,Sweden,40.45
1994-12-31,Singapore,
1994-12-31,Slovenia,
1994-12-31,Slovak Republic,
1994-12-31,Thailand,
1994-12-31,Turkey,
1994-12-31,United States,83.92
1994-12-31,Euro area,75.69
1994-12-31,South Africa,49.65
1995-03-31,Emerging market economies,
1995-03-31,Advanced economies,
1995-03-31,United Arab Emirates,
1995-03-31,Austria,
1995-03-31,Australia,
1995-03-31,Belgium,
1995-03-31,Bulgaria,
1995-03-31,Brazil,
1995-03-31,Canada,60.04
1995-03-31,Switzerland,88.12
1995-03-31,Chile,
1995-03-31,China,
1995-03-31,Colombia,99.78
1995-03-31,Cyprus,
1995-03-31,Czech Republic,
1995-03-31,Germany,
1995-03-31,Denmark,
1995-03-31,Estonia,
1995-03-31,Spain,
1995-03-31,Finland,
1995-03-31,France,
1995-03-31,United Kingdom,44.66
1995-03-31,Greece,
1995-03-31,Hong Kong SAR,85.4
1995-03-31,Croatia,
1995-03-31,Hungary,
1995-03-31,Indonesia,
1995-03-31,Ireland,
1995-03-31,Israel,93.06
1995-03-31,India,
1995-03-31,Iceland,
1995-03-31,Italy,77.68
1995-03-31,Japan,
1995-03-31,Korea,107.21
1995-03-31,Lithuania,
1995-03-31,Luxembourg,
1995-03-31,Latvia,
1995-03-31,Morocco,
1995-03-31,"Macedonia, FYR",
1995-03-31,Malta,
1995-03-31,Mexico,
1995-03-31,Malaysia,
1995-03-31,Netherlands,50.48
1995-03-31,Norway,39.8
1995-03-31,New Zealand,55.18
1995-03-31,Peru,
1995-03-31,Philippines,
1995-03-31,Poland,
1995-03-31,Portugal,
1995-03-31,Romania,
1995-03-31,Serbia,
1995-03-31,Russia,
1995-03-31,Sweden,40.21
1995-03-31,Singapore,
1995-03-31,Slovenia,
1995-03-31,Slovak Republic,
1995-03-31,Thailand,
1995-03-31,Turkey,
1995-03-31,United States,83.61
1995-03-31,Euro area,75.24
1995-03-31,South Africa,49.56
1995-06-30,Emerging market economies,
1995-06-30,Advanced economies,
1995-06-30,United Arab Emirates,
1995-06-30,Austria,
1995-06-30,Australia,
1995-06-30,Belgium,
1995-06-30,Bulgaria,
1995-06-30,Brazil,
1995-06-30,Canada,58.04
1995-06-30,Switzerland,87.3
1995-06-30,Chile,
1995-06-30,China,
1995-06-30,Colombia,99.51
1995-06-30,Cyprus,
1995-06-30,Czech Republic,
1995-06-30,Germany,
1995-06-30,Denmark,
1995-06-30,Estonia,
1995-06-30,Spain,
1995-06-30,Finland,
1995-06-30,France,
1995-06-30,United Kingdom,44.5
1995-06-30,Greece,
1995-06-30,Hong Kong SAR,82.16
1995-06-30,Croatia,
1995-06-30,Hungary,
1995-06-30,Indonesia,
1995-06-30,Ireland,
1995-06-30,Israel,93.7
1995-06-30,India,
1995-06-30,Iceland,
1995-06-30,Italy,77.08
1995-06-30,Japan,
1995-06-30,Korea,105.67
1995-06-30,Lithuania,
1995-06-30,Luxembourg,
1995-06-30,Latvia,
1995-06-30,Morocco,
1995-06-30,"Macedonia, FYR",
1995-06-30,Malta,
1995-06-30,Mexico,
1995-06-30,Malaysia,
1995-06-30,Netherlands,50.9
1995-06-30,Norway,41.13
1995-06-30,New Zealand,55.61
1995-06-30,Peru,
1995-06-30,Philippines,
1995-06-30,Poland,
1995-06-30,Portugal,
1995-06-30,Romania,
1995-06-30,Serbia,
1995-06-30,Russia,
1995-06-30,Sweden,40.43
1995-06-30,Singapore,
1995-06-30,Slovenia,
1995-06-30,Slovak Republic,
1995-06-30,Thailand,
1995-06-30,Turkey,
1995-06-30,United States,83.36
1995-06-30,Euro area,74.9
1995-06-30,South Africa,49.27
1995-09-30,Emerging market economies,
1995-09-30,Advanced economies,
1995-09-30,United Arab Emirates,
1995-09-30,Austria,
1995-09-30,Australia,
1995-09-30,Belgium,
1995-09-30,Bulgaria,
1995-09-30,Brazil,
1995-09-30,Canada,58.49
1995-09-30,Switzerland,86.2
1995-09-30,Chile,
1995-09-30,China,
1995-09-30,Colombia,101.9
1995-09-30,Cyprus,
1995-09-30,Czech Republic,
1995-09-30,Germany,
1995-09-30,Denmark,
1995-09-30,Estonia,
1995-09-30,Spain,
1995-09-30,Finland,
1995-09-30,France,
1995-09-30,United Kingdom,44.83
1995-09-30,Greece,
1995-09-30,Hong Kong SAR,76.36
1995-09-30,Croatia,
1995-09-30,Hungary,
1995-09-30,Indonesia,
1995-09-30,Ireland,
1995-09-30,Israel,96.12
1995-09-30,India,
1995-09-30,Iceland,
1995-09-30,Italy,77.19
1995-09-30,Japan,
1995-09-30,Korea,104.65
1995-09-30,Lithuania,
1995-09-30,Luxembourg,
1995-09-30,Latvia,
1995-09-30,Morocco,
1995-09-30,"Macedonia, FYR",
1995-09-30,Malta,
1995-09-30,Mexico,
1995-09-30,Malaysia,
1995-09-30,Netherlands,52.18
1995-09-30,Norway,41.77
1995-09-30,New Zealand,57.06
1995-09-30,Peru,
1995-09-30,Philippines,
1995-09-30,Poland,
1995-09-30,Portugal,
1995-09-30,Romania,
1995-09-30,Serbia,
1995-09-30,Russia,
1995-09-30,Sweden,39.99
1995-09-30,Singapore,
1995-09-30,Slovenia,
1995-09-30,Slovak Republic,
1995-09-30,Thailand,
1995-09-30,Turkey,
1995-09-30,United States,83.61
1995-09-30,Euro area,74.91
1995-09-30,South Africa,49.07
1995-12-31,Emerging market economies,
1995-12-31,Advanced economies,
1995-12-31,United Arab Emirates,
1995-12-31,Austria,
1995-12-31,Australia,
1995-12-31,Belgium,
1995-12-31,Bulgaria,
1995-12-31,Brazil,
1995-12-31,Canada,58.56
1995-12-31,Switzerland,84.63
1995-12-31,Chile,
1995-12-31,China,
1995-12-31,Colombia,104.03
1995-12-31,Cyprus,
1995-12-31,Czech Republic,
1995-12-31,Germany,
1995-12-31,Denmark,
1995-12-31,Estonia,
1995-12-31,Spain,
1995-12-31,Finland,
1995-12-31,France,
1995-12-31,United Kingdom,43.95
1995-12-31,Greece,
1995-12-31,Hong Kong SAR,73.99
1995-12-31,Croatia,
1995-12-31,Hungary,
1995-12-31,Indonesia,
1995-12-31,Ireland,
1995-12-31,Israel,97.82
1995-12-31,India,
1995-12-31,Iceland,
1995-12-31,Italy,77.09
1995-12-31,Japan,
1995-12-31,Korea,104.24
1995-12-31,Lithuania,
1995-12-31,Luxembourg,
1995-12-31,Latvia,
1995-12-31,Morocco,
1995-12-31,"Macedonia, FYR",
1995-12-31,Malta,
1995-12-31,Mexico,
1995-12-31,Malaysia,
1995-12-31,Netherlands,52.67
1995-12-31,Norway,42.2
1995-12-31,New Zealand,58.16
1995-12-31,Peru,
1995-12-31,Philippines,
1995-12-31,Poland,
1995-12-31,Portugal,
1995-12-31,Romania,
1995-12-31,Serbia,
1995-12-31,Russia,
1995-12-31,Sweden,39.15
1995-12-31,Singapore,
1995-12-31,Slovenia,
1995-12-31,Slovak Republic,
1995-12-31,Thailand,
1995-12-31,Turkey,
1995-12-31,United States,83.7
1995-12-31,Euro area,74.93
1995-12-31,South Africa,48.89
1996-03-31,Emerging market economies,
1996-03-31,Advanced economies,
1996-03-31,United Arab Emirates,
1996-03-31,Austria,
1996-03-31,Australia,
1996-03-31,Belgium,
1996-03-31,Bulgaria,
1996-03-31,Brazil,
1996-03-31,Canada,57.61
1996-03-31,Switzerland,83.02
1996-03-31,Chile,
1996-03-31,China,
1996-03-31,Colombia,101.8
1996-03-31,Cyprus,
1996-03-31,Czech Republic,
1996-03-31,Germany,
1996-03-31,Denmark,
1996-03-31,Estonia,
1996-03-31,Spain,
1996-03-31,Finland,
1996-03-31,France,50.09
1996-03-31,United Kingdom,44.35
1996-03-31,Greece,
1996-03-31,Hong Kong SAR,77.73
1996-03-31,Croatia,
1996-03-31,Hungary,
1996-03-31,Indonesia,
1996-03-31,Ireland,
1996-03-31,Israel,99.6
1996-03-31,India,
1996-03-31,Iceland,
1996-03-31,Italy,77.05
1996-03-31,Japan,
1996-03-31,Korea,102.62
1996-03-31,Lithuania,
1996-03-31,Luxembourg,
1996-03-31,Latvia,
1996-03-31,Morocco,
1996-03-31,"Macedonia, FYR",
1996-03-31,Malta,
1996-03-31,Mexico,
1996-03-31,Malaysia,
1996-03-31,Netherlands,53.79
1996-03-31,Norway,42.66
1996-03-31,New Zealand,60.56
1996-03-31,Peru,
1996-03-31,Philippines,
1996-03-31,Poland,
1996-03-31,Portugal,
1996-03-31,Romania,
1996-03-31,Serbia,
1996-03-31,Russia,
1996-03-31,Sweden,39.42
1996-03-31,Singapore,
1996-03-31,Slovenia,
1996-03-31,Slovak Republic,
1996-03-31,Thailand,
1996-03-31,Turkey,
1996-03-31,United States,83.61
1996-03-31,Euro area,74.72
1996-03-31,South Africa,48.45
1996-06-30,Emerging market economies,
1996-06-30,Advanced economies,
1996-06-30,United Arab Emirates,
1996-06-30,Austria,
1996-06-30,Australia,
1996-06-30,Belgium,
1996-06-30,Bulgaria,
1996-06-30,Brazil,
1996-06-30,Canada,58.39
1996-06-30,Switzerland,82.64
1996-06-30,Chile,
1996-06-30,China,
1996-06-30,Colombia,101.02
1996-06-30,Cyprus,
1996-06-30,Czech Republic,
1996-06-30,Germany,
1996-06-30,Denmark,
1996-06-30,Estonia,
1996-06-30,Spain,
1996-06-30,Finland,
1996-06-30,France,50.29
1996-06-30,United Kingdom,43.94
1996-06-30,Greece,
1996-06-30,Hong Kong SAR,79.31
1996-06-30,Croatia,
1996-06-30,Hungary,
1996-06-30,Indonesia,
1996-06-30,Ireland,
1996-06-30,Israel,100.6
1996-06-30,India,
1996-06-30,Iceland,
1996-06-30,Italy,76.57
1996-06-30,Japan,
1996-06-30,Korea,101.29
1996-06-30,Lithuania,
1996-06-30,Luxembourg,
1996-06-30,Latvia,
1996-06-30,Morocco,
1996-06-30,"Macedonia, FYR",
1996-06-30,Malta,
1996-06-30,Mexico,
1996-06-30,Malaysia,
1996-06-30,Netherlands,55.14
1996-06-30,Norway,44.27
1996-06-30,New Zealand,61.06
1996-06-30,Peru,
1996-06-30,Philippines,
1996-06-30,Poland,
1996-06-30,Portugal,
1996-06-30,Romania,
1996-06-30,Serbia,
1996-06-30,Russia,
1996-06-30,Sweden,39.68
1996-06-30,Singapore,
1996-06-30,Slovenia,
1996-06-30,Slovak Republic,
1996-06-30,Thailand,
1996-06-30,Turkey,
1996-06-30,United States,83.39
1996-06-30,Euro area,74.83
1996-06-30,South Africa,47.91
1996-09-30,Emerging market economies,
1996-09-30,Advanced economies,
1996-09-30,United Arab Emirates,
1996-09-30,Austria,
1996-09-30,Australia,
1996-09-30,Belgium,
1996-09-30,Bulgaria,
1996-09-30,Brazil,
1996-09-30,Canada,57.5
1996-09-30,Switzerland,82.42
1996-09-30,Chile,
1996-09-30,China,
1996-09-30,Colombia,96.78
1996-09-30,Cyprus,
1996-09-30,Czech Republic,
1996-09-30,Germany,
1996-09-30,Denmark,
1996-09-30,Estonia,
1996-09-30,Spain,
1996-09-30,Finland,
1996-09-30,France,51.47
1996-09-30,United Kingdom,45.62
1996-09-30,Greece,
1996-09-30,Hong Kong SAR,80.79
1996-09-30,Croatia,
1996-09-30,Hungary,
1996-09-30,Indonesia,
1996-09-30,Ireland,
1996-09-30,Israel,97.79
1996-09-30,India,
1996-09-30,Iceland,
1996-09-30,Italy,77.3
1996-09-30,Japan,
1996-09-30,Korea,100.37
1996-09-30,Lithuania,
1996-09-30,Luxembourg,
1996-09-30,Latvia,
1996-09-30,Morocco,
1996-09-30,"Macedonia, FYR",
1996-09-30,Malta,
1996-09-30,Mexico,
1996-09-30,Malaysia,
1996-09-30,Netherlands,57.08
1996-09-30,Norway,44.89
1996-09-30,New Zealand,60.81
1996-09-30,Peru,
1996-09-30,Philippines,
1996-09-30,Poland,
1996-09-30,Portugal,
1996-09-30,Romania,
1996-09-30,Serbia,
1996-09-30,Russia,
1996-09-30,Sweden,40.58
1996-09-30,Singapore,
1996-09-30,Slovenia,
1996-09-30,Slovak Republic,
1996-09-30,Thailand,
1996-09-30,Turkey,
1996-09-30,United States,83.39
1996-09-30,Euro area,75.28
1996-09-30,South Africa,47.1
1996-12-31,Emerging market economies,
1996-12-31,Advanced economies,
1996-12-31,United Arab Emirates,
1996-12-31,Austria,
1996-12-31,Australia,
1996-12-31,Belgium,
1996-12-31,Bulgaria,
1996-12-31,Brazil,
1996-12-31,Canada,57.48
1996-12-31,Switzerland,79.92
1996-12-31,Chile,
1996-12-31,China,
1996-12-31,Colombia,97.63
1996-12-31,Cyprus,
1996-12-31,Czech Republic,
1996-12-31,Germany,
1996-12-31,Denmark,
1996-12-31,Estonia,
1996-12-31,Spain,
1996-12-31,Finland,
1996-12-31,France,50.91
1996-12-31,United Kingdom,46.11
1996-12-31,Greece,
1996-12-31,Hong Kong SAR,87.32
1996-12-31,Croatia,
1996-12-31,Hungary,
1996-12-31,Indonesia,
1996-12-31,Ireland,
1996-12-31,Israel,98.96
1996-12-31,India,
1996-12-31,Iceland,
1996-12-31,Italy,77.71
1996-12-31,Japan,
1996-12-31,Korea,100.55
1996-12-31,Lithuania,
1996-12-31,Luxembourg,
1996-12-31,Latvia,
1996-12-31,Morocco,
1996-12-31,"Macedonia, FYR",
1996-12-31,Malta,
1996-12-31,Mexico,
1996-12-31,Malaysia,
1996-12-31,Netherlands,57.89
1996-12-31,Norway,45.66
1996-12-31,New Zealand,61.3
1996-12-31,Peru,
1996-12-31,Philippines,
1996-12-31,Poland,
1996-12-31,Portugal,
1996-12-31,Romania,
1996-12-31,Serbia,
1996-12-31,Russia,
1996-12-31,Sweden,40.55
1996-12-31,Singapore,
1996-12-31,Slovenia,
1996-12-31,Slovak Republic,
1996-12-31,Thailand,
1996-12-31,Turkey,
1996-12-31,United States,83.32
1996-12-31,Euro area,75.08
1996-12-31,South Africa,46.51
1997-03-31,Emerging market economies,
1997-03-31,Advanced economies,
1997-03-31,United Arab Emirates,
1997-03-31,Austria,
1997-03-31,Australia,
1997-03-31,Belgium,
1997-03-31,Bulgaria,
1997-03-31,Brazil,
1997-03-31,Canada,57.84
1997-03-31,Switzerland,79.11
1997-03-31,Chile,
1997-03-31,China,
1997-03-31,Colombia,93.13
1997-03-31,Cyprus,
1997-03-31,Czech Republic,
1997-03-31,Germany,
1997-03-31,Denmark,
1997-03-31,Estonia,
1997-03-31,Spain,
1997-03-31,Finland,
1997-03-31,France,48.66
1997-03-31,United Kingdom,46.74
1997-03-31,Greece,
1997-03-31,Hong Kong SAR,102.99
1997-03-31,Croatia,
1997-03-31,Hungary,
1997-03-31,Indonesia,
1997-03-31,Ireland,
1997-03-31,Israel,99.69
1997-03-31,India,
1997-03-31,Iceland,
1997-03-31,Italy,78.46
1997-03-31,Japan,
1997-03-31,Korea,100.95
1997-03-31,Lithuania,
1997-03-31,Luxembourg,
1997-03-31,Latvia,
1997-03-31,Morocco,
1997-03-31,"Macedonia, FYR",
1997-03-31,Malta,
1997-03-31,Mexico,
1997-03-31,Malaysia,
1997-03-31,Netherlands,59.5
1997-03-31,Norway,45.89
1997-03-31,New Zealand,63.53
1997-03-31,Peru,
1997-03-31,Philippines,
1997-03-31,Poland,
1997-03-31,Portugal,
1997-03-31,Romania,
1997-03-31,Serbia,
1997-03-31,Russia,
1997-03-31,Sweden,41.23
1997-03-31,Singapore,
1997-03-31,Slovenia,
1997-03-31,Slovak Republic,
1997-03-31,Thailand,
1997-03-31,Turkey,
1997-03-31,United States,83.44
1997-03-31,Euro area,74.22
1997-03-31,South Africa,45.84
1997-06-30,Emerging market economies,
1997-06-30,Advanced economies,
1997-06-30,United Arab Emirates,
1997-06-30,Austria,
1997-06-30,Australia,
1997-06-30,Belgium,
1997-06-30,Bulgaria,
1997-06-30,Brazil,
1997-06-30,Canada,59.12
1997-06-30,Switzerland,78.29
1997-06-30,Chile,
1997-06-30,China,
1997-06-30,Colombia,91.96
1997-06-30,Cyprus,
1997-06-30,Czech Republic,
1997-06-30,Germany,
1997-06-30,Denmark,
1997-06-30,Estonia,
1997-06-30,Spain,
1997-06-30,Finland,
1997-06-30,France,50.07
1997-06-30,United Kingdom,47.24
1997-06-30,Greece,
1997-06-30,Hong Kong SAR,110.47
1997-06-30,Croatia,
1997-06-30,Hungary,
1997-06-30,Indonesia,
1997-06-30,Ireland,
1997-06-30,Israel,99.99
1997-06-30,India,
1997-06-30,Iceland,
1997-06-30,Italy,78.21
1997-06-30,Japan,
1997-06-30,Korea,100.51
1997-06-30,Lithuania,
1997-06-30,Luxembourg,
1997-06-30,Latvia,
1997-06-30,Morocco,
1997-06-30,"Macedonia, FYR",
1997-06-30,Malta,
1997-06-30,Mexico,
1997-06-30,Malaysia,
1997-06-30,Netherlands,60.7
1997-06-30,Norway,48.97
1997-06-30,New Zealand,64.14
1997-06-30,Peru,
1997-06-30,Philippines,
1997-06-30,Poland,
1997-06-30,Portugal,
1997-06-30,Romania,
1997-06-30,Serbia,
1997-06-30,Russia,
1997-06-30,Sweden,42.41
1997-06-30,Singapore,
1997-06-30,Slovenia,
1997-06-30,Slovak Republic,
1997-06-30,Thailand,
1997-06-30,Turkey,
1997-06-30,United States,83.93
